fold,id,epoch,smoothing,score
2,g17,4,32,0.3104368610791481
2,g17,8,1,0.3328768673056863
2,g17,8,8,0.3059350859558785
2,g17,8,32,0.31312259087773575
2,g17,16,1,0.321172114302626
2,g17,16,8,0.30053653438936934
2,g17,16,32,0.31092381451911544
2,g18,2,1,0.3201080571979777
2,g18,2,8,0.27960185449412955
2,g18,2,32,0.28601263985470693
2,g18,4,1,0.31421039868359424
2,g18,4,8,0.2902739375359293
2,g18,4,32,0.29628158491751383
2,g18,8,1,0.3330723303091515
2,g18,8,8,0.3213044214704617
2,g18,8,32,0.3286591283310468
2,g18,16,1,0.3341658642698498
2,g18,16,8,0.3357413075947664
2,g18,16,32,0.33189149194595463
2,g19,2,1,0.33653378828545466
2,g19,2,8,0.3113506578562378
2,g19,2,32,0.3199647337461333
2,g19,4,1,0.33370711990750956
2,g19,4,8,0.3081651687355725
2,g19,4,32,0.3170872503248468
2,g19,8,1,0.33458627269292346
2,g19,8,8,0.31436040061152676
2,g19,8,32,0.31771918037391517
2,g19,16,1,0.3426077734934101
2,g19,16,8,0.3200949583016229
2,g19,16,32,0.3289601061810348
2,g20,2,1,0.34177668044955467
2,g20,2,8,0.333727096563178
2,g20,2,32,0.34189333524575355
2,g20,4,1,0.32414848571526256
2,g20,4,8,0.3236019050183272
2,g20,4,32,0.3273701384172846
2,g20,8,1,0.32130630365286933
2,g20,8,8,0.31455746028052345
2,g20,8,32,0.3293846201327661
2,g20,16,1,0.336363420588879
2,g20,16,8,0.33768165272950396
2,g20,16,32,0.3567083104934522
2,g21,2,1,0.357551506694472
2,g21,2,8,0.35713739952014967
2,g21,2,32,0.3655559885852925
2,g21,4,1,0.3425362743141529
2,g21,4,8,0.33783162104096043
2,g21,4,32,0.338768080150565
2,g21,8,1,0.3313793380934395
2,g21,8,8,0.3231099660207536
2,g21,8,32,0.32270960509258706
2,g21,16,1,0.3144435077276157
2,g21,16,8,0.3158984224632962
2,g21,16,32,0.32069442751674326
2,g22,2,1,0.299056513030542
2,g22,2,8,0.29997273474099584
2,g22,2,32,0.31065554720777155
2,g22,4,1,0.3649878658150851
2,g22,4,8,0.3630033798516327
2,g22,4,32,0.37493982073864607
2,g22,8,1,0.36821023174996126
2,g22,8,8,0.367440440570768
2,g22,8,32,0.38351810851615864
2,g22,16,1,0.35076830168947165
2,g22,16,8,0.34845815955874987
2,g22,16,32,0.34767396717281585
2,g23,2,1,0.3372321965863571
2,g23,2,8,0.32587585370377153
2,g23,2,32,0.32798637590807717
2,g23,4,1,0.34658995160233785
2,g23,4,8,0.33884829584083687
2,g23,4,32,0.34129868413738873
2,g23,8,1,0.3575591149381828
2,g23,8,8,0.3741655794950308
2,g23,8,32,0.38618365612668526
2,g23,16,1,0.336941169469596
2,g23,16,8,0.3206245147083392
2,g23,16,32,0.3382074584488864
2,g24,2,1,0.33753780621522034
2,g24,2,8,0.3331897487433534
2,g24,2,32,0.3347311112746143
2,g24,4,1,0.33518222614096993
2,g24,4,8,0.33408640953159413
2,g24,4,32,0.3340193635647789
2,g24,8,1,0.33643337642768645
2,g24,8,8,0.3294408533788833
2,g24,8,32,0.3190028025574302
2,g24,16,1,0.3518815341582669
2,g24,16,8,0.3752376982649892
2,g24,16,32,0.36471316960972616
2,g25,2,1,0.3485269325577109
2,g25,2,8,0.3312493780653757
2,g25,2,32,0.33166228498174216
2,g25,4,1,0.3429077851019335
2,g25,4,8,0.3464555357593377
2,g25,4,32,0.359452761322272
2,g25,8,1,0.33251643046337054
2,g25,8,8,0.3453061476621003
2,g25,8,32,0.343711471634349
2,g25,16,1,0.330689085041342
2,g25,16,8,0.342749289887402
2,g25,16,32,0.3416505202069717
2,g26,2,1,0.3377640846597536
2,g26,2,8,0.3418655162664791
2,g26,2,32,0.3392654671907708
2,g26,4,1,0.3571706337259776
2,g26,4,8,0.3568612595646865
2,g26,4,32,0.35181576522623365
2,g26,8,1,0.3745253888501623
2,g26,8,8,0.3689986729467543
2,g26,8,32,0.35998319788704675
2,g26,16,1,0.3677133009087856
2,g26,16,8,0.3710725398817905
2,g26,16,32,0.3684554134942
2,g27,2,1,0.3470497509274072
2,g27,2,8,0.33260982757943025
2,g27,2,32,0.33672699856882266
2,g27,4,1,0.343638129464738
2,g27,4,8,0.36243815372876215
2,g27,4,32,0.37438859881459036
2,g27,8,1,0.33753312917780315
2,g27,8,8,0.3400348103454487
2,g27,8,32,0.3418435455339113
2,g27,16,1,0.34767254865018715
2,g27,16,8,0.33645653390457464
2,g27,16,32,0.33735556539984013
2,g28,2,1,0.31245555890303495
2,g28,2,8,0.2939447186982475
2,g28,2,32,0.2976876021281782
2,g28,4,1,0.3468617830092658
2,g28,4,8,0.3508334421625442
2,g28,4,32,0.3499586190532238
2,g28,8,1,0.3481782561338701
2,g28,8,8,0.3467621899248401
2,g28,8,32,0.3447607998529632
2,g28,16,1,0.3553297906618124
2,g28,16,8,0.3531235788406639
2,g28,16,32,0.34999577370447305
2,g29,2,1,0.33370366812199614
2,g29,2,8,0.32786372123226337
2,g29,2,32,0.3252123099275332
2,g29,4,1,0.3211960282698125
2,g29,4,8,0.3178833687790559
2,g29,4,32,0.31362196275354837
2,g29,8,1,0.34059942111955194
2,g29,8,8,0.3553235877537406
2,g29,8,32,0.3606650807073998
2,g29,16,1,0.3571554106953868
2,g29,16,8,0.3611906712264276
2,g29,16,32,0.3630577526373917
2,g30,2,1,0.3471269395660621
2,g30,2,8,0.3400268333211556
2,g30,2,32,0.33857148720650265
2,g30,4,1,0.3509225944383431
2,g30,4,8,0.34701051494507523
2,g30,4,32,0.3473441271430022
2,g30,8,1,0.32257188396272085
2,g30,8,8,0.32798778936445266
2,g30,8,32,0.3253354027652939
2,g30,16,1,0.349841210851761
2,g30,16,8,0.3262856239590851
2,g30,16,32,0.32260578225596453
2,g31,2,1,0.34794201239494804
2,g31,2,8,0.3420470058118251
2,g31,2,32,0.340776879161374
2,g31,4,1,0.3589467150033273
2,g31,4,8,0.356173127305245
2,g31,4,32,0.351686854434658
2,g31,8,1,0.3570224670562475
2,g31,8,8,0.3474385577901864
2,g31,8,32,0.3456702860440096
2,g31,16,1,0.3517181357446015
2,g31,16,8,0.34882093193204294
2,g31,16,32,0.3471953297667121
3,g00,2,1,0.36587255075900205
3,g00,2,8,0.3561066383668273
3,g00,2,32,0.35830785340290877
3,g00,4,1,0.36700247747981857
3,g00,4,8,0.36956636935126425
3,g00,4,32,0.37304776579742366
3,g00,8,1,0.348331273490004
3,g00,8,8,0.3754117734285995
