model_id,fold,scope,seed,participant,score
fold4_stack_weight_0.25_20260912,4,stack_weight_0.25,20260912,P33,0.3574360738447426
fold4_stack_weight_0.25_20260912,4,stack_weight_0.25,20260912,P4,0.2984749455337691
fold4_stack_weight_0.25_20260912,4,stack_weight_0.25,20260912,P9,0.39303978901502123
fold5_stack_weight_0.05_20260911,5,stack_weight_0.05,20260911,P13,0.3356865152445263
fold5_stack_weight_0.05_20260911,5,stack_weight_0.05,20260911,P21,0.2783105686331493
fold5_stack_weight_0.05_20260911,5,stack_weight_0.05,20260911,P26,0.44761904761904764
fold5_stack_weight_0.05_20260911,5,stack_weight_0.05,20260911,P34,0.3807009760425909
fold5_stack_weight_0.05_20260911,5,stack_weight_0.05,20260911,P44,0.4411317280169739
fold5_stack_weight_0.1_20260911,5,stack_weight_0.1,20260911,P13,0.32639656230816455
fold5_stack_weight_0.1_20260911,5,stack_weight_0.1,20260911,P21,0.28008330911556717
fold5_stack_weight_0.1_20260911,5,stack_weight_0.1,20260911,P26,0.44190476190476186
fold5_stack_weight_0.1_20260911,5,stack_weight_0.1,20260911,P34,0.39090505767524397
fold5_stack_weight_0.1_20260911,5,stack_weight_0.1,20260911,P44,0.44849776816989934
fold5_stack_weight_0.25_20260911,5,stack_weight_0.25,20260911,P13,0.3354818907305095
fold5_stack_weight_0.25_20260911,5,stack_weight_0.25,20260911,P21,0.2979560205366657
fold5_stack_weight_0.25_20260911,5,stack_weight_0.25,20260911,P26,0.4380952380952381
fold5_stack_weight_0.25_20260911,5,stack_weight_0.25,20260911,P34,0.4004436557231588
fold5_stack_weight_0.25_20260911,5,stack_weight_0.25,20260911,P44,0.4394703656998739
fold5_stack_weight_0.05_20260912,5,stack_weight_0.05,20260912,P13,0.3356865152445263
fold5_stack_weight_0.05_20260912,5,stack_weight_0.05,20260912,P21,0.2783105686331493
fold5_stack_weight_0.05_20260912,5,stack_weight_0.05,20260912,P26,0.44761904761904764
fold5_stack_weight_0.05_20260912,5,stack_weight_0.05,20260912,P34,0.3807009760425909
fold5_stack_weight_0.05_20260912,5,stack_weight_0.05,20260912,P44,0.4411317280169739
fold5_stack_weight_0.1_20260912,5,stack_weight_0.1,20260912,P13,0.32639656230816455
fold5_stack_weight_0.1_20260912,5,stack_weight_0.1,20260912,P21,0.28008330911556717
fold5_stack_weight_0.1_20260912,5,stack_weight_0.1,20260912,P26,0.44190476190476186
fold5_stack_weight_0.1_20260912,5,stack_weight_0.1,20260912,P34,0.39090505767524397
fold5_stack_weight_0.1_20260912,5,stack_weight_0.1,20260912,P44,0.44849776816989934
fold5_stack_weight_0.25_20260912,5,stack_weight_0.25,20260912,P13,0.3354818907305095
fold5_stack_weight_0.25_20260912,5,stack_weight_0.25,20260912,P21,0.2979560205366657
fold5_stack_weight_0.25_20260912,5,stack_weight_0.25,20260912,P26,0.4380952380952381
fold5_stack_weight_0.25_20260912,5,stack_weight_0.25,20260912,P34,0.4004436557231588
fold5_stack_weight_0.25_20260912,5,stack_weight_0.25,20260912,P44,0.4394703656998739
