fold,inner,candidate_id,base_id,panel,context,family,weighting,smoothing,low_bias,high_bias,score
3,2,eye_pupil__1__ordinal__global__4__0.3__0.3,eye_pupil__1__ordinal__global,eye_pupil,1,ordinal,global,4,0.3,0.3,0.31936481242898634
3,2,eye_pupil__1__ordinal__participant__1__-0.3__-0.3,eye_pupil__1__ordinal__participant,eye_pupil,1,ordinal,participant,1,-0.3,-0.3,0.3287655753906023
3,2,eye_pupil__1__ordinal__participant__1__-0.3__0.0,eye_pupil__1__ordinal__participant,eye_pupil,1,ordinal,participant,1,-0.3,0.0,0.34716747484219185
3,2,eye_pupil__1__ordinal__participant__1__-0.3__0.3,eye_pupil__1__ordinal__participant,eye_pupil,1,ordinal,participant,1,-0.3,0.3,0.3343524936844509
3,2,eye_pupil__1__ordinal__participant__1__0.0__-0.3,eye_pupil__1__ordinal__participant,eye_pupil,1,ordinal,participant,1,0.0,-0.3,0.33413877006225773
3,2,eye_pupil__1__ordinal__participant__1__0.0__0.0,eye_pupil__1__ordinal__participant,eye_pupil,1,ordinal,participant,1,0.0,0.0,0.335995877352387
3,2,eye_pupil__1__ordinal__participant__1__0.0__0.3,eye_pupil__1__ordinal__participant,eye_pupil,1,ordinal,participant,1,0.0,0.3,0.33430207655612
3,2,eye_pupil__1__ordinal__participant__1__0.3__-0.3,eye_pupil__1__ordinal__participant,eye_pupil,1,ordinal,participant,1,0.3,-0.3,0.3329896752649688
3,2,eye_pupil__1__ordinal__participant__1__0.3__0.0,eye_pupil__1__ordinal__participant,eye_pupil,1,ordinal,participant,1,0.3,0.0,0.33246604975652544
3,2,eye_pupil__1__ordinal__participant__1__0.3__0.3,eye_pupil__1__ordinal__participant,eye_pupil,1,ordinal,participant,1,0.3,0.3,0.323038183711334
3,2,eye_pupil__1__ordinal__participant__4__-0.3__-0.3,eye_pupil__1__ordinal__participant,eye_pupil,1,ordinal,participant,4,-0.3,-0.3,0.32792435180444673
3,2,eye_pupil__1__ordinal__participant__4__-0.3__0.0,eye_pupil__1__ordinal__participant,eye_pupil,1,ordinal,participant,4,-0.3,0.0,0.3488734316417732
3,2,eye_pupil__1__ordinal__participant__4__-0.3__0.3,eye_pupil__1__ordinal__participant,eye_pupil,1,ordinal,participant,4,-0.3,0.3,0.33478722104558856
3,2,eye_pupil__1__ordinal__participant__4__0.0__-0.3,eye_pupil__1__ordinal__participant,eye_pupil,1,ordinal,participant,4,0.0,-0.3,0.3439436013168558
3,2,eye_pupil__1__ordinal__participant__4__0.0__0.0,eye_pupil__1__ordinal__participant,eye_pupil,1,ordinal,participant,4,0.0,0.0,0.3316540250334768
3,2,eye_pupil__1__ordinal__participant__4__0.0__0.3,eye_pupil__1__ordinal__participant,eye_pupil,1,ordinal,participant,4,0.0,0.3,0.33852609370453235
3,2,eye_pupil__1__ordinal__participant__4__0.3__-0.3,eye_pupil__1__ordinal__participant,eye_pupil,1,ordinal,participant,4,0.3,-0.3,0.3322897509835683
3,2,eye_pupil__1__ordinal__participant__4__0.3__0.0,eye_pupil__1__ordinal__participant,eye_pupil,1,ordinal,participant,4,0.3,0.0,0.3302007709744822
3,2,eye_pupil__1__ordinal__participant__4__0.3__0.3,eye_pupil__1__ordinal__participant,eye_pupil,1,ordinal,participant,4,0.3,0.3,0.3192863473031151
3,2,eye_pupil__1__catboost__global__1__-0.3__-0.3,eye_pupil__1__catboost__global,eye_pupil,1,catboost,global,1,-0.3,-0.3,0.3159271854208599
3,2,eye_pupil__1__catboost__global__1__-0.3__0.0,eye_pupil__1__catboost__global,eye_pupil,1,catboost,global,1,-0.3,0.0,0.3442743368169508
3,2,eye_pupil__1__catboost__global__1__-0.3__0.3,eye_pupil__1__catboost__global,eye_pupil,1,catboost,global,1,-0.3,0.3,0.3364776484747875
3,2,eye_pupil__1__catboost__global__1__0.0__-0.3,eye_pupil__1__catboost__global,eye_pupil,1,catboost,global,1,0.0,-0.3,0.31850707281617163
3,2,eye_pupil__1__catboost__global__1__0.0__0.0,eye_pupil__1__catboost__global,eye_pupil,1,catboost,global,1,0.0,0.0,0.3235663231886443
3,2,eye_pupil__1__catboost__global__1__0.0__0.3,eye_pupil__1__catboost__global,eye_pupil,1,catboost,global,1,0.0,0.3,0.3293328366801215
3,2,eye_pupil__1__catboost__global__1__0.3__-0.3,eye_pupil__1__catboost__global,eye_pupil,1,catboost,global,1,0.3,-0.3,0.3337878344668169
3,2,eye_pupil__1__catboost__global__1__0.3__0.0,eye_pupil__1__catboost__global,eye_pupil,1,catboost,global,1,0.3,0.0,0.333748876160902
3,2,eye_pupil__1__catboost__global__1__0.3__0.3,eye_pupil__1__catboost__global,eye_pupil,1,catboost,global,1,0.3,0.3,0.3062417943062818
3,2,eye_pupil__1__catboost__global__4__-0.3__-0.3,eye_pupil__1__catboost__global,eye_pupil,1,catboost,global,4,-0.3,-0.3,0.31750202038297215
3,2,eye_pupil__1__catboost__global__4__-0.3__0.0,eye_pupil__1__catboost__global,eye_pupil,1,catboost,global,4,-0.3,0.0,0.3397114790323137
3,2,eye_pupil__1__catboost__global__4__-0.3__0.3,eye_pupil__1__catboost__global,eye_pupil,1,catboost,global,4,-0.3,0.3,0.3338033607957648
3,2,eye_pupil__1__catboost__global__4__0.0__-0.3,eye_pupil__1__catboost__global,eye_pupil,1,catboost,global,4,0.0,-0.3,0.3186452642805539
3,2,eye_pupil__1__catboost__global__4__0.0__0.0,eye_pupil__1__catboost__global,eye_pupil,1,catboost,global,4,0.0,0.0,0.3217885740710627
3,2,eye_pupil__1__catboost__global__4__0.0__0.3,eye_pupil__1__catboost__global,eye_pupil,1,catboost,global,4,0.0,0.3,0.33011899351992247
3,2,eye_pupil__1__catboost__global__4__0.3__-0.3,eye_pupil__1__catboost__global,eye_pupil,1,catboost,global,4,0.3,-0.3,0.33827765211016025
3,2,eye_pupil__1__catboost__global__4__0.3__0.0,eye_pupil__1__catboost__global,eye_pupil,1,catboost,global,4,0.3,0.0,0.33784348049995816
3,2,eye_pupil__1__catboost__global__4__0.3__0.3,eye_pupil__1__catboost__global,eye_pupil,1,catboost,global,4,0.3,0.3,0.30568497054750987
3,2,eye_pupil__1__catboost__participant__1__-0.3__-0.3,eye_pupil__1__catboost__participant,eye_pupil,1,catboost,participant,1,-0.3,-0.3,0.31984654306606763
3,2,eye_pupil__1__catboost__participant__1__-0.3__0.0,eye_pupil__1__catboost__participant,eye_pupil,1,catboost,participant,1,-0.3,0.0,0.3397916414049206
3,2,eye_pupil__1__catboost__participant__1__-0.3__0.3,eye_pupil__1__catboost__participant,eye_pupil,1,catboost,participant,1,-0.3,0.3,0.33458340634075084
3,2,eye_pupil__1__catboost__participant__1__0.0__-0.3,eye_pupil__1__catboost__participant,eye_pupil,1,catboost,participant,1,0.0,-0.3,0.3324052262401678
3,2,eye_pupil__1__catboost__participant__1__0.0__0.0,eye_pupil__1__catboost__participant,eye_pupil,1,catboost,participant,1,0.0,0.0,0.32706794174058945
3,2,eye_pupil__1__catboost__participant__1__0.0__0.3,eye_pupil__1__catboost__participant,eye_pupil,1,catboost,participant,1,0.0,0.3,0.3278774702362904
3,2,eye_pupil__1__catboost__participant__1__0.3__-0.3,eye_pupil__1__catboost__participant,eye_pupil,1,catboost,participant,1,0.3,-0.3,0.33612675002261905
3,2,eye_pupil__1__catboost__participant__1__0.3__0.0,eye_pupil__1__catboost__participant,eye_pupil,1,catboost,participant,1,0.3,0.0,0.3361250434857812
3,2,eye_pupil__1__catboost__participant__1__0.3__0.3,eye_pupil__1__catboost__participant,eye_pupil,1,catboost,participant,1,0.3,0.3,0.3162953258513608
3,2,eye_pupil__1__catboost__participant__4__-0.3__-0.3,eye_pupil__1__catboost__participant,eye_pupil,1,catboost,participant,4,-0.3,-0.3,0.32015284681251355
3,2,eye_pupil__1__catboost__participant__4__-0.3__0.0,eye_pupil__1__catboost__participant,eye_pupil,1,catboost,participant,4,-0.3,0.0,0.3432208074352755
3,2,eye_pupil__1__catboost__participant__4__-0.3__0.3,eye_pupil__1__catboost__participant,eye_pupil,1,catboost,participant,4,-0.3,0.3,0.3322035120362086
3,2,eye_pupil__1__catboost__participant__4__0.0__-0.3,eye_pupil__1__catboost__participant,eye_pupil,1,catboost,participant,4,0.0,-0.3,0.3293214226103348
3,2,eye_pupil__1__catboost__participant__4__0.0__0.0,eye_pupil__1__catboost__participant,eye_pupil,1,catboost,participant,4,0.0,0.0,0.32982556818361175
3,2,eye_pupil__1__catboost__participant__4__0.0__0.3,eye_pupil__1__catboost__participant,eye_pupil,1,catboost,participant,4,0.0,0.3,0.3314753046350249
3,2,eye_pupil__1__catboost__participant__4__0.3__-0.3,eye_pupil__1__catboost__participant,eye_pupil,1,catboost,participant,4,0.3,-0.3,0.33530512697638454
3,2,eye_pupil__1__catboost__participant__4__0.3__0.0,eye_pupil__1__catboost__participant,eye_pupil,1,catboost,participant,4,0.3,0.0,0.3332028763648051
3,2,eye_pupil__1__catboost__participant__4__0.3__0.3,eye_pupil__1__catboost__participant,eye_pupil,1,catboost,participant,4,0.3,0.3,0.3182363059580376
3,2,eye_pupil__8__logistic__global__1__-0.3__-0.3,eye_pupil__8__logistic__global,eye_pupil,8,logistic,global,1,-0.3,-0.3,0.33900169478348274
3,2,eye_pupil__8__logistic__global__1__-0.3__0.0,eye_pupil__8__logistic__global,eye_pupil,8,logistic,global,1,-0.3,0.0,0.34113725073827494
3,2,eye_pupil__8__logistic__global__1__-0.3__0.3,eye_pupil__8__logistic__global,eye_pupil,8,logistic,global,1,-0.3,0.3,0.3415680667983525
3,2,eye_pupil__8__logistic__global__1__0.0__-0.3,eye_pupil__8__logistic__global,eye_pupil,8,logistic,global,1,0.0,-0.3,0.3472422813245744
3,2,eye_pupil__8__logistic__global__1__0.0__0.0,eye_pupil__8__logistic__global,eye_pupil,8,logistic,global,1,0.0,0.0,0.3371405566731258
3,2,eye_pupil__8__logistic__global__1__0.0__0.3,eye_pupil__8__logistic__global,eye_pupil,8,logistic,global,1,0.0,0.3,0.3343850173689393
3,2,eye_pupil__8__logistic__global__1__0.3__-0.3,eye_pupil__8__logistic__global,eye_pupil,8,logistic,global,1,0.3,-0.3,0.34941447182488655
3,2,eye_pupil__8__logistic__global__1__0.3__0.0,eye_pupil__8__logistic__global,eye_pupil,8,logistic,global,1,0.3,0.0,0.34653736960432063
3,2,eye_pupil__8__logistic__global__1__0.3__0.3,eye_pupil__8__logistic__global,eye_pupil,8,logistic,global,1,0.3,0.3,0.33504552550968386
3,2,eye_pupil__8__logistic__global__4__-0.3__-0.3,eye_pupil__8__logistic__global,eye_pupil,8,logistic,global,4,-0.3,-0.3,0.33337263011000934
3,2,eye_pupil__8__logistic__global__4__-0.3__0.0,eye_pupil__8__logistic__global,eye_pupil,8,logistic,global,4,-0.3,0.0,0.3445007673440031
3,2,eye_pupil__8__logistic__global__4__-0.3__0.3,eye_pupil__8__logistic__global,eye_pupil,8,logistic,global,4,-0.3,0.3,0.33751242535541465
3,2,eye_pupil__8__logistic__global__4__0.0__-0.3,eye_pupil__8__logistic__global,eye_pupil,8,logistic,global,4,0.0,-0.3,0.3528894172746174
3,2,eye_pupil__8__logistic__global__4__0.0__0.0,eye_pupil__8__logistic__global,eye_pupil,8,logistic,global,4,0.0,0.0,0.3470289282598258
3,2,eye_pupil__8__logistic__global__4__0.0__0.3,eye_pupil__8__logistic__global,eye_pupil,8,logistic,global,4,0.0,0.3,0.3263136482590859
3,2,eye_pupil__8__logistic__global__4__0.3__-0.3,eye_pupil__8__logistic__global,eye_pupil,8,logistic,global,4,0.3,-0.3,0.35271723465207216
3,2,eye_pupil__8__logistic__global__4__0.3__0.0,eye_pupil__8__logistic__global,eye_pupil,8,logistic,global,4,0.3,0.0,0.35443632164525174
3,2,eye_pupil__8__logistic__global__4__0.3__0.3,eye_pupil__8__logistic__global,eye_pupil,8,logistic,global,4,0.3,0.3,0.33263164313017674
3,2,eye_pupil__8__logistic__participant__1__-0.3__-0.3,eye_pupil__8__logistic__participant,eye_pupil,8,logistic,participant,1,-0.3,-0.3,0.35123689126509916
3,2,eye_pupil__8__logistic__participant__1__-0.3__0.0,eye_pupil__8__logistic__participant,eye_pupil,8,logistic,participant,1,-0.3,0.0,0.3451078454025569
3,2,eye_pupil__8__logistic__participant__1__-0.3__0.3,eye_pupil__8__logistic__participant,eye_pupil,8,logistic,participant,1,-0.3,0.3,0.3354289691396021
3,2,eye_pupil__8__logistic__participant__1__0.0__-0.3,eye_pupil__8__logistic__participant,eye_pupil,8,logistic,participant,1,0.0,-0.3,0.35361926748577405
3,2,eye_pupil__8__logistic__participant__1__0.0__0.0,eye_pupil__8__logistic__participant,eye_pupil,8,logistic,participant,1,0.0,0.0,0.351354663013226
3,2,eye_pupil__8__logistic__participant__1__0.0__0.3,eye_pupil__8__logistic__participant,eye_pupil,8,logistic,participant,1,0.0,0.3,0.3279596357972577
3,2,eye_pupil__8__logistic__participant__1__0.3__-0.3,eye_pupil__8__logistic__participant,eye_pupil,8,logistic,participant,1,0.3,-0.3,0.3508199097518532
3,2,eye_pupil__8__logistic__participant__1__0.3__0.0,eye_pupil__8__logistic__participant,eye_pupil,8,logistic,participant,1,0.3,0.0,0.3470739740014778
3,2,eye_pupil__8__logistic__participant__1__0.3__0.3,eye_pupil__8__logistic__participant,eye_pupil,8,logistic,participant,1,0.3,0.3,0.3368064685528133
3,2,eye_pupil__8__logistic__participant__4__-0.3__-0.3,eye_pupil__8__logistic__participant,eye_pupil,8,logistic,participant,4,-0.3,-0.3,0.34633567922847025
3,2,eye_pupil__8__logistic__participant__4__-0.3__0.0,eye_pupil__8__logistic__participant,eye_pupil,8,logistic,participant,4,-0.3,0.0,0.3379412248080294
3,2,eye_pupil__8__logistic__participant__4__-0.3__0.3,eye_pupil__8__logistic__participant,eye_pupil,8,logistic,participant,4,-0.3,0.3,0.33388812098143866
3,2,eye_pupil__8__logistic__participant__4__0.0__-0.3,eye_pupil__8__logistic__participant,eye_pupil,8,logistic,participant,4,0.0,-0.3,0.3589480959394641
3,2,eye_pupil__8__logistic__participant__4__0.0__0.0,eye_pupil__8__logistic__participant,eye_pupil,8,logistic,participant,4,0.0,0.0,0.34845704665292826
3,2,eye_pupil__8__logistic__participant__4__0.0__0.3,eye_pupil__8__logistic__participant,eye_pupil,8,logistic,participant,4,0.0,0.3,0.3207575577300264
3,2,eye_pupil__8__logistic__participant__4__0.3__-0.3,eye_pupil__8__logistic__participant,eye_pupil,8,logistic,participant,4,0.3,-0.3,0.35510774583509447
3,2,eye_pupil__8__logistic__participant__4__0.3__0.0,eye_pupil__8__logistic__participant,eye_pupil,8,logistic,participant,4,0.3,0.0,0.34905355310931324
3,2,eye_pupil__8__logistic__participant__4__0.3__0.3,eye_pupil__8__logistic__participant,eye_pupil,8,logistic,participant,4,0.3,0.3,0.3384828411591983
3,2,eye_pupil__8__ordinal__global__1__-0.3__-0.3,eye_pupil__8__ordinal__global,eye_pupil,8,ordinal,global,1,-0.3,-0.3,0.3402293182683048
3,2,eye_pupil__8__ordinal__global__1__-0.3__0.0,eye_pupil__8__ordinal__global,eye_pupil,8,ordinal,global,1,-0.3,0.0,0.3468435695815235
3,2,eye_pupil__8__ordinal__global__1__-0.3__0.3,eye_pupil__8__ordinal__global,eye_pupil,8,ordinal,global,1,-0.3,0.3,0.3435748313011173
3,2,eye_pupil__8__ordinal__global__1__0.0__-0.3,eye_pupil__8__ordinal__global,eye_pupil,8,ordinal,global,1,0.0,-0.3,0.34559162192820053
3,2,eye_pupil__8__ordinal__global__1__0.0__0.0,eye_pupil__8__ordinal__global,eye_pupil,8,ordinal,global,1,0.0,0.0,0.341664444083764
3,2,eye_pupil__8__ordinal__global__1__0.0__0.3,eye_pupil__8__ordinal__global,eye_pupil,8,ordinal,global,1,0.0,0.3,0.33313576832913416
3,2,eye_pupil__8__ordinal__global__1__0.3__-0.3,eye_pupil__8__ordinal__global,eye_pupil,8,ordinal,global,1,0.3,-0.3,0.34869110772994594
3,2,eye_pupil__8__ordinal__global__1__0.3__0.0,eye_pupil__8__ordinal__global,eye_pupil,8,ordinal,global,1,0.3,0.0,0.3477011848006907
3,2,eye_pupil__8__ordinal__global__1__0.3__0.3,eye_pupil__8__ordinal__global,eye_pupil,8,ordinal,global,1,0.3,0.3,0.3343530048899586
3,2,eye_pupil__8__ordinal__global__4__-0.3__-0.3,eye_pupil__8__ordinal__global,eye_pupil,8,ordinal,global,4,-0.3,-0.3,0.33132569960989977
3,2,eye_pupil__8__ordinal__global__4__-0.3__0.0,eye_pupil__8__ordinal__global,eye_pupil,8,ordinal,global,4,-0.3,0.0,0.34413245054780056
3,2,eye_pupil__8__ordinal__global__4__-0.3__0.3,eye_pupil__8__ordinal__global,eye_pupil,8,ordinal,global,4,-0.3,0.3,0.3345577569218388
3,2,eye_pupil__8__ordinal__global__4__0.0__-0.3,eye_pupil__8__ordinal__global,eye_pupil,8,ordinal,global,4,0.0,-0.3,0.35141289893893163
3,2,eye_pupil__8__ordinal__global__4__0.0__0.0,eye_pupil__8__ordinal__global,eye_pupil,8,ordinal,global,4,0.0,0.0,0.3439599504036857
3,2,eye_pupil__8__ordinal__global__4__0.0__0.3,eye_pupil__8__ordinal__global,eye_pupil,8,ordinal,global,4,0.0,0.3,0.32357888340241875
3,2,eye_pupil__8__ordinal__global__4__0.3__-0.3,eye_pupil__8__ordinal__global,eye_pupil,8,ordinal,global,4,0.3,-0.3,0.3502800304104365
3,2,eye_pupil__8__ordinal__global__4__0.3__0.0,eye_pupil__8__ordinal__global,eye_pupil,8,ordinal,global,4,0.3,0.0,0.3515044730835074
3,2,eye_pupil__8__ordinal__global__4__0.3__0.3,eye_pupil__8__ordinal__global,eye_pupil,8,ordinal,global,4,0.3,0.3,0.32869973893841403
3,2,eye_pupil__8__ordinal__participant__1__-0.3__-0.3,eye_pupil__8__ordinal__participant,eye_pupil,8,ordinal,participant,1,-0.3,-0.3,0.34814258589666797
3,2,eye_pupil__8__ordinal__participant__1__-0.3__0.0,eye_pupil__8__ordinal__participant,eye_pupil,8,ordinal,participant,1,-0.3,0.0,0.34577436737127654
3,2,eye_pupil__8__ordinal__participant__1__-0.3__0.3,eye_pupil__8__ordinal__participant,eye_pupil,8,ordinal,participant,1,-0.3,0.3,0.3336843710933457
3,2,eye_pupil__8__ordinal__participant__1__0.0__-0.3,eye_pupil__8__ordinal__participant,eye_pupil,8,ordinal,participant,1,0.0,-0.3,0.3537600962962962
3,2,eye_pupil__8__ordinal__participant__1__0.0__0.0,eye_pupil__8__ordinal__participant,eye_pupil,8,ordinal,participant,1,0.0,0.0,0.35289902027320863
3,2,eye_pupil__8__ordinal__participant__1__0.0__0.3,eye_pupil__8__ordinal__participant,eye_pupil,8,ordinal,participant,1,0.0,0.3,0.3283739754894874
3,2,eye_pupil__8__ordinal__participant__1__0.3__-0.3,eye_pupil__8__ordinal__participant,eye_pupil,8,ordinal,participant,1,0.3,-0.3,0.3481298521271596
3,2,eye_pupil__8__ordinal__participant__1__0.3__0.0,eye_pupil__8__ordinal__participant,eye_pupil,8,ordinal,participant,1,0.3,0.0,0.34347367689661157
3,2,eye_pupil__8__ordinal__participant__1__0.3__0.3,eye_pupil__8__ordinal__participant,eye_pupil,8,ordinal,participant,1,0.3,0.3,0.3338269186095397
3,2,eye_pupil__8__ordinal__participant__4__-0.3__-0.3,eye_pupil__8__ordinal__participant,eye_pupil,8,ordinal,participant,4,-0.3,-0.3,0.3434811308725253
3,2,eye_pupil__8__ordinal__participant__4__-0.3__0.0,eye_pupil__8__ordinal__participant,eye_pupil,8,ordinal,participant,4,-0.3,0.0,0.3377182195531835
3,2,eye_pupil__8__ordinal__participant__4__-0.3__0.3,eye_pupil__8__ordinal__participant,eye_pupil,8,ordinal,participant,4,-0.3,0.3,0.3310615212914879
3,2,eye_pupil__8__ordinal__participant__4__0.0__-0.3,eye_pupil__8__ordinal__participant,eye_pupil,8,ordinal,participant,4,0.0,-0.3,0.36241449189068414
3,2,eye_pupil__8__ordinal__participant__4__0.0__0.0,eye_pupil__8__ordinal__participant,eye_pupil,8,ordinal,participant,4,0.0,0.0,0.3498341928634651
3,2,eye_pupil__8__ordinal__participant__4__0.0__0.3,eye_pupil__8__ordinal__participant,eye_pupil,8,ordinal,participant,4,0.0,0.3,0.32164968474957545
3,2,eye_pupil__8__ordinal__participant__4__0.3__-0.3,eye_pupil__8__ordinal__participant,eye_pupil,8,ordinal,participant,4,0.3,-0.3,0.34744182160407455
3,2,eye_pupil__8__ordinal__participant__4__0.3__0.0,eye_pupil__8__ordinal__participant,eye_pupil,8,ordinal,participant,4,0.3,0.0,0.34307298506673983
3,2,eye_pupil__8__ordinal__participant__4__0.3__0.3,eye_pupil__8__ordinal__participant,eye_pupil,8,ordinal,participant,4,0.3,0.3,0.3345166247085183
3,2,eye_pupil__8__catboost__global__1__-0.3__-0.3,eye_pupil__8__catboost__global,eye_pupil,8,catboost,global,1,-0.3,-0.3,0.3246327290959059
3,2,eye_pupil__8__catboost__global__1__-0.3__0.0,eye_pupil__8__catboost__global,eye_pupil,8,catboost,global,1,-0.3,0.0,0.35141149273965977
3,2,eye_pupil__8__catboost__global__1__-0.3__0.3,eye_pupil__8__catboost__global,eye_pupil,8,catboost,global,1,-0.3,0.3,0.32925556577030207
3,2,eye_pupil__8__catboost__global__1__0.0__-0.3,eye_pupil__8__catboost__global,eye_pupil,8,catboost,global,1,0.0,-0.3,0.31723128877123713
3,2,eye_pupil__8__catboost__global__1__0.0__0.0,eye_pupil__8__catboost__global,eye_pupil,8,catboost,global,1,0.0,0.0,0.31709985676938635
3,2,eye_pupil__8__catboost__global__1__0.0__0.3,eye_pupil__8__catboost__global,eye_pupil,8,catboost,global,1,0.0,0.3,0.3198219634897945
3,2,eye_pupil__8__catboost__global__1__0.3__-0.3,eye_pupil__8__catboost__global,eye_pupil,8,catboost,global,1,0.3,-0.3,0.33454137922768173
3,2,eye_pupil__8__catboost__global__1__0.3__0.0,eye_pupil__8__catboost__global,eye_pupil,8,catboost,global,1,0.3,0.0,0.3224697978325926
3,2,eye_pupil__8__catboost__global__1__0.3__0.3,eye_pupil__8__catboost__global,eye_pupil,8,catboost,global,1,0.3,0.3,0.29839175586735095
3,2,eye_pupil__8__catboost__global__4__-0.3__-0.3,eye_pupil__8__catboost__global,eye_pupil,8,catboost,global,4,-0.3,-0.3,0.3247247178504389
3,2,eye_pupil__8__catboost__global__4__-0.3__0.0,eye_pupil__8__catboost__global,eye_pupil,8,catboost,global,4,-0.3,0.0,0.3544168656751552
3,2,eye_pupil__8__catboost__global__4__-0.3__0.3,eye_pupil__8__catboost__global,eye_pupil,8,catboost,global,4,-0.3,0.3,0.32416246459091086
3,2,eye_pupil__8__catboost__global__4__0.0__-0.3,eye_pupil__8__catboost__global,eye_pupil,8,catboost,global,4,0.0,-0.3,0.3202760026789789
3,2,eye_pupil__8__catboost__global__4__0.0__0.0,eye_pupil__8__catboost__global,eye_pupil,8,catboost,global,4,0.0,0.0,0.319108010824395
3,2,eye_pupil__8__catboost__global__4__0.0__0.3,eye_pupil__8__catboost__global,eye_pupil,8,catboost,global,4,0.0,0.3,0.31633484191684114
3,2,eye_pupil__8__catboost__global__4__0.3__-0.3,eye_pupil__8__catboost__global,eye_pupil,8,catboost,global,4,0.3,-0.3,0.33929138189658964
3,2,eye_pupil__8__catboost__global__4__0.3__0.0,eye_pupil__8__catboost__global,eye_pupil,8,catboost,global,4,0.3,0.0,0.3299594384929275
3,2,eye_pupil__8__catboost__global__4__0.3__0.3,eye_pupil__8__catboost__global,eye_pupil,8,catboost,global,4,0.3,0.3,0.29403321459728304
3,2,eye_pupil__8__catboost__participant__1__-0.3__-0.3,eye_pupil__8__catboost__participant,eye_pupil,8,catboost,participant,1,-0.3,-0.3,0.32342593017338755
3,2,eye_pupil__8__catboost__participant__1__-0.3__0.0,eye_pupil__8__catboost__participant,eye_pupil,8,catboost,participant,1,-0.3,0.0,0.3269799694172849
3,2,eye_pupil__8__catboost__participant__1__-0.3__0.3,eye_pupil__8__catboost__participant,eye_pupil,8,catboost,participant,1,-0.3,0.3,0.3280066527986807
3,2,eye_pupil__8__catboost__participant__1__0.0__-0.3,eye_pupil__8__catboost__participant,eye_pupil,8,catboost,participant,1,0.0,-0.3,0.3281586913096444
3,2,eye_pupil__8__catboost__participant__1__0.0__0.0,eye_pupil__8__catboost__participant,eye_pupil,8,catboost,participant,1,0.0,0.0,0.3094410392423038
3,2,eye_pupil__8__catboost__participant__1__0.0__0.3,eye_pupil__8__catboost__participant,eye_pupil,8,catboost,participant,1,0.0,0.3,0.3155243467057617
3,2,eye_pupil__8__catboost__participant__1__0.3__-0.3,eye_pupil__8__catboost__participant,eye_pupil,8,catboost,participant,1,0.3,-0.3,0.33616295081161174
3,2,eye_pupil__8__catboost__participant__1__0.3__0.0,eye_pupil__8__catboost__participant,eye_pupil,8,catboost,participant,1,0.3,0.0,0.3248771347163384
3,2,eye_pupil__8__catboost__participant__1__0.3__0.3,eye_pupil__8__catboost__participant,eye_pupil,8,catboost,participant,1,0.3,0.3,0.2969388716968907
3,2,eye_pupil__8__catboost__participant__4__-0.3__-0.3,eye_pupil__8__catboost__participant,eye_pupil,8,catboost,participant,4,-0.3,-0.3,0.32055622190197813
3,2,eye_pupil__8__catboost__participant__4__-0.3__0.0,eye_pupil__8__catboost__participant,eye_pupil,8,catboost,participant,4,-0.3,0.0,0.3295062373812747
3,2,eye_pupil__8__catboost__participant__4__-0.3__0.3,eye_pupil__8__catboost__participant,eye_pupil,8,catboost,participant,4,-0.3,0.3,0.3287695045291522
3,2,eye_pupil__8__catboost__participant__4__0.0__-0.3,eye_pupil__8__catboost__participant,eye_pupil,8,catboost,participant,4,0.0,-0.3,0.33934536445199714
3,2,eye_pupil__8__catboost__participant__4__0.0__0.0,eye_pupil__8__catboost__participant,eye_pupil,8,catboost,participant,4,0.0,0.0,0.30711710229609607
3,2,eye_pupil__8__catboost__participant__4__0.0__0.3,eye_pupil__8__catboost__participant,eye_pupil,8,catboost,participant,4,0.0,0.3,0.31490156175448086
3,2,eye_pupil__8__catboost__participant__4__0.3__-0.3,eye_pupil__8__catboost__participant,eye_pupil,8,catboost,participant,4,0.3,-0.3,0.3355108626986022
3,2,eye_pupil__8__catboost__participant__4__0.3__0.0,eye_pupil__8__catboost__participant,eye_pupil,8,catboost,participant,4,0.3,0.0,0.3290460409674187
3,2,eye_pupil__8__catboost__participant__4__0.3__0.3,eye_pupil__8__catboost__participant,eye_pupil,8,catboost,participant,4,0.3,0.3,0.29095504526909477
3,2,full__1__logistic__global__1__-0.3__-0.3,full__1__logistic__global,full,1,logistic,global,1,-0.3,-0.3,0.3270032189238274
3,2,full__1__logistic__global__1__-0.3__0.0,full__1__logistic__global,full,1,logistic,global,1,-0.3,0.0,0.3331060163318184
3,2,full__1__logistic__global__1__-0.3__0.3,full__1__logistic__global,full,1,logistic,global,1,-0.3,0.3,0.3333592464728296
3,2,full__1__logistic__global__1__0.0__-0.3,full__1__logistic__global,full,1,logistic,global,1,0.0,-0.3,0.3260648682642904
3,2,full__1__logistic__global__1__0.0__0.0,full__1__logistic__global,full,1,logistic,global,1,0.0,0.0,0.32893611421204233
3,2,full__1__logistic__global__1__0.0__0.3,full__1__logistic__global,full,1,logistic,global,1,0.0,0.3,0.32711745918791146
3,2,full__1__logistic__global__1__0.3__-0.3,full__1__logistic__global,full,1,logistic,global,1,0.3,-0.3,0.3366223423611649
3,2,full__1__logistic__global__1__0.3__0.0,full__1__logistic__global,full,1,logistic,global,1,0.3,0.0,0.337695689333197
3,2,full__1__logistic__global__1__0.3__0.3,full__1__logistic__global,full,1,logistic,global,1,0.3,0.3,0.3192478391741357
