task,fold,inner,candidate_id,score,fit_participants,evaluation_participants,context,estimator,strategy,weights,modality
arousal,2,1,"1__extra_trees__unimodal__1.0,0.0,0.0",0.3684194513920199,P18|P20|P21|P22|P24|P26|P27|P33|P34|P4|P44|P48|P8,P13|P3|P30|P36|P43|P46|P9,1,extra_trees,unimodal,"[1.0, 0.0, 0.0]",Pupil
arousal,2,1,"1__extra_trees__unimodal__0.0,1.0,0.0",0.3437480703445318,P18|P20|P21|P22|P24|P26|P27|P33|P34|P4|P44|P48|P8,P13|P3|P30|P36|P43|P46|P9,1,extra_trees,unimodal,"[0.0, 1.0, 0.0]",Eye
arousal,2,1,"1__extra_trees__unimodal__0.0,0.0,1.0",0.3349817279313957,P18|P20|P21|P22|P24|P26|P27|P33|P34|P4|P44|P48|P8,P13|P3|P30|P36|P43|P46|P9,1,extra_trees,unimodal,"[0.0, 0.0, 1.0]",EEG
arousal,2,1,8__logistic__early__,0.3670965926638009,P18|P20|P21|P22|P24|P26|P27|P33|P34|P4|P44|P48|P8,P13|P3|P30|P36|P43|P46|P9,8,logistic,early,,
arousal,2,1,"8__logistic__late_mean__0.3333333333333333,0.3333333333333333,0.3333333333333333",0.3603835632799538,P18|P20|P21|P22|P24|P26|P27|P33|P34|P4|P44|P48|P8,P13|P3|P30|P36|P43|P46|P9,8,logistic,late_mean,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",
arousal,2,1,"8__logistic__late_geometric__0.3333333333333333,0.3333333333333333,0.3333333333333333",0.3614795053102949,P18|P20|P21|P22|P24|P26|P27|P33|P34|P4|P44|P48|P8,P13|P3|P30|P36|P43|P46|P9,8,logistic,late_geometric,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",
arousal,2,1,"8__logistic__late_weighted__0.25,0.25,0.5",0.3590266797752605,P18|P20|P21|P22|P24|P26|P27|P33|P34|P4|P44|P48|P8,P13|P3|P30|P36|P43|P46|P9,8,logistic,late_weighted,"[0.25, 0.25, 0.5]",
arousal,2,1,"8__logistic__late_weighted__0.25,0.5,0.25",0.3513431525760283,P18|P20|P21|P22|P24|P26|P27|P33|P34|P4|P44|P48|P8,P13|P3|P30|P36|P43|P46|P9,8,logistic,late_weighted,"[0.25, 0.5, 0.25]",
arousal,2,1,"8__logistic__late_weighted__0.5,0.25,0.25",0.3533241904767523,P18|P20|P21|P22|P24|P26|P27|P33|P34|P4|P44|P48|P8,P13|P3|P30|P36|P43|P46|P9,8,logistic,late_weighted,"[0.5, 0.25, 0.25]",
arousal,2,1,"8__logistic__unimodal__1.0,0.0,0.0",0.3495128358233081,P18|P20|P21|P22|P24|P26|P27|P33|P34|P4|P44|P48|P8,P13|P3|P30|P36|P43|P46|P9,8,logistic,unimodal,"[1.0, 0.0, 0.0]",Pupil
arousal,2,1,"8__logistic__unimodal__0.0,1.0,0.0",0.3385963066135382,P18|P20|P21|P22|P24|P26|P27|P33|P34|P4|P44|P48|P8,P13|P3|P30|P36|P43|P46|P9,8,logistic,unimodal,"[0.0, 1.0, 0.0]",Eye
arousal,2,1,"8__logistic__unimodal__0.0,0.0,1.0",0.3524142446244954,P18|P20|P21|P22|P24|P26|P27|P33|P34|P4|P44|P48|P8,P13|P3|P30|P36|P43|P46|P9,8,logistic,unimodal,"[0.0, 0.0, 1.0]",EEG
arousal,2,1,8__lda__early__,0.3744061000457379,P18|P20|P21|P22|P24|P26|P27|P33|P34|P4|P44|P48|P8,P13|P3|P30|P36|P43|P46|P9,8,lda,early,,
arousal,2,1,"8__lda__late_mean__0.3333333333333333,0.3333333333333333,0.3333333333333333",0.3543836152776188,P18|P20|P21|P22|P24|P26|P27|P33|P34|P4|P44|P48|P8,P13|P3|P30|P36|P43|P46|P9,8,lda,late_mean,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",
arousal,2,1,"8__lda__late_geometric__0.3333333333333333,0.3333333333333333,0.3333333333333333",0.35389687957713,P18|P20|P21|P22|P24|P26|P27|P33|P34|P4|P44|P48|P8,P13|P3|P30|P36|P43|P46|P9,8,lda,late_geometric,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",
arousal,2,1,"8__lda__late_weighted__0.25,0.25,0.5",0.3497059715553744,P18|P20|P21|P22|P24|P26|P27|P33|P34|P4|P44|P48|P8,P13|P3|P30|P36|P43|P46|P9,8,lda,late_weighted,"[0.25, 0.25, 0.5]",
arousal,2,1,"8__lda__late_weighted__0.25,0.5,0.25",0.3541427947858481,P18|P20|P21|P22|P24|P26|P27|P33|P34|P4|P44|P48|P8,P13|P3|P30|P36|P43|P46|P9,8,lda,late_weighted,"[0.25, 0.5, 0.25]",
arousal,2,1,"8__lda__late_weighted__0.5,0.25,0.25",0.3532678310884278,P18|P20|P21|P22|P24|P26|P27|P33|P34|P4|P44|P48|P8,P13|P3|P30|P36|P43|P46|P9,8,lda,late_weighted,"[0.5, 0.25, 0.25]",
arousal,2,1,"8__lda__unimodal__1.0,0.0,0.0",0.3482242560379284,P18|P20|P21|P22|P24|P26|P27|P33|P34|P4|P44|P48|P8,P13|P3|P30|P36|P43|P46|P9,8,lda,unimodal,"[1.0, 0.0, 0.0]",Pupil
arousal,2,1,"8__lda__unimodal__0.0,1.0,0.0",0.3455257765952678,P18|P20|P21|P22|P24|P26|P27|P33|P34|P4|P44|P48|P8,P13|P3|P30|P36|P43|P46|P9,8,lda,unimodal,"[0.0, 1.0, 0.0]",Eye
arousal,2,1,"8__lda__unimodal__0.0,0.0,1.0",0.3536776877051275,P18|P20|P21|P22|P24|P26|P27|P33|P34|P4|P44|P48|P8,P13|P3|P30|P36|P43|P46|P9,8,lda,unimodal,"[0.0, 0.0, 1.0]",EEG
arousal,2,1,8__extra_trees__early__,0.3475407565541389,P18|P20|P21|P22|P24|P26|P27|P33|P34|P4|P44|P48|P8,P13|P3|P30|P36|P43|P46|P9,8,extra_trees,early,,
arousal,2,1,"8__extra_trees__late_mean__0.3333333333333333,0.3333333333333333,0.3333333333333333",0.3419099542508838,P18|P20|P21|P22|P24|P26|P27|P33|P34|P4|P44|P48|P8,P13|P3|P30|P36|P43|P46|P9,8,extra_trees,late_mean,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",
arousal,2,1,"8__extra_trees__late_geometric__0.3333333333333333,0.3333333333333333,0.3333333333333333",0.341464495518065,P18|P20|P21|P22|P24|P26|P27|P33|P34|P4|P44|P48|P8,P13|P3|P30|P36|P43|P46|P9,8,extra_trees,late_geometric,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",
arousal,2,1,"8__extra_trees__late_weighted__0.25,0.25,0.5",0.3574667343813371,P18|P20|P21|P22|P24|P26|P27|P33|P34|P4|P44|P48|P8,P13|P3|P30|P36|P43|P46|P9,8,extra_trees,late_weighted,"[0.25, 0.25, 0.5]",
arousal,2,1,"8__extra_trees__late_weighted__0.25,0.5,0.25",0.3320718237203442,P18|P20|P21|P22|P24|P26|P27|P33|P34|P4|P44|P48|P8,P13|P3|P30|P36|P43|P46|P9,8,extra_trees,late_weighted,"[0.25, 0.5, 0.25]",
arousal,2,1,"8__extra_trees__late_weighted__0.5,0.25,0.25",0.3372745213214451,P18|P20|P21|P22|P24|P26|P27|P33|P34|P4|P44|P48|P8,P13|P3|P30|P36|P43|P46|P9,8,extra_trees,late_weighted,"[0.5, 0.25, 0.25]",
arousal,2,1,"8__extra_trees__unimodal__1.0,0.0,0.0",0.3467755062927994,P18|P20|P21|P22|P24|P26|P27|P33|P34|P4|P44|P48|P8,P13|P3|P30|P36|P43|P46|P9,8,extra_trees,unimodal,"[1.0, 0.0, 0.0]",Pupil
arousal,2,1,"8__extra_trees__unimodal__0.0,1.0,0.0",0.3294957025662554,P18|P20|P21|P22|P24|P26|P27|P33|P34|P4|P44|P48|P8,P13|P3|P30|P36|P43|P46|P9,8,extra_trees,unimodal,"[0.0, 1.0, 0.0]",Eye
arousal,2,1,"8__extra_trees__unimodal__0.0,0.0,1.0",0.3543656215129759,P18|P20|P21|P22|P24|P26|P27|P33|P34|P4|P44|P48|P8,P13|P3|P30|P36|P43|P46|P9,8,extra_trees,unimodal,"[0.0, 0.0, 1.0]",EEG
arousal,2,2,1__logistic__early__,0.3330411365541831,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,1,logistic,early,,
arousal,2,2,"1__logistic__late_mean__0.3333333333333333,0.3333333333333333,0.3333333333333333",0.3342801602859468,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,1,logistic,late_mean,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",
arousal,2,2,"1__logistic__late_geometric__0.3333333333333333,0.3333333333333333,0.3333333333333333",0.3341291081203829,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,1,logistic,late_geometric,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",
arousal,2,2,"1__logistic__late_weighted__0.25,0.25,0.5",0.3309515217449838,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,1,logistic,late_weighted,"[0.25, 0.25, 0.5]",
arousal,2,2,"1__logistic__late_weighted__0.25,0.5,0.25",0.3373905034853975,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,1,logistic,late_weighted,"[0.25, 0.5, 0.25]",
arousal,2,2,"1__logistic__late_weighted__0.5,0.25,0.25",0.3358694703476187,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,1,logistic,late_weighted,"[0.5, 0.25, 0.25]",
arousal,2,2,"1__logistic__unimodal__1.0,0.0,0.0",0.3383949439567668,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,1,logistic,unimodal,"[1.0, 0.0, 0.0]",Pupil
arousal,2,2,"1__logistic__unimodal__0.0,1.0,0.0",0.3359475730725432,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,1,logistic,unimodal,"[0.0, 1.0, 0.0]",Eye
arousal,2,2,"1__logistic__unimodal__0.0,0.0,1.0",0.3398769503801007,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,1,logistic,unimodal,"[0.0, 0.0, 1.0]",EEG
arousal,2,2,1__lda__early__,0.3324485807131999,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,1,lda,early,,
arousal,2,2,"1__lda__late_mean__0.3333333333333333,0.3333333333333333,0.3333333333333333",0.3376002464026617,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,1,lda,late_mean,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",
arousal,2,2,"1__lda__late_geometric__0.3333333333333333,0.3333333333333333,0.3333333333333333",0.3355630715719217,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,1,lda,late_geometric,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",
arousal,2,2,"1__lda__late_weighted__0.25,0.25,0.5",0.3298279046759121,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,1,lda,late_weighted,"[0.25, 0.25, 0.5]",
arousal,2,2,"1__lda__late_weighted__0.25,0.5,0.25",0.3412948470134537,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,1,lda,late_weighted,"[0.25, 0.5, 0.25]",
arousal,2,2,"1__lda__late_weighted__0.5,0.25,0.25",0.3347168470899366,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,1,lda,late_weighted,"[0.5, 0.25, 0.25]",
arousal,2,2,"1__lda__unimodal__1.0,0.0,0.0",0.3389125324891932,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,1,lda,unimodal,"[1.0, 0.0, 0.0]",Pupil
arousal,2,2,"1__lda__unimodal__0.0,1.0,0.0",0.338219278128051,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,1,lda,unimodal,"[0.0, 1.0, 0.0]",Eye
arousal,2,2,"1__lda__unimodal__0.0,0.0,1.0",0.3390207860998492,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,1,lda,unimodal,"[0.0, 0.0, 1.0]",EEG
arousal,2,2,1__extra_trees__early__,0.3378291860860115,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,1,extra_trees,early,,
arousal,2,2,"1__extra_trees__late_mean__0.3333333333333333,0.3333333333333333,0.3333333333333333",0.3397653137486143,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,1,extra_trees,late_mean,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",
arousal,2,2,"1__extra_trees__late_geometric__0.3333333333333333,0.3333333333333333,0.3333333333333333",0.3389809920907112,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,1,extra_trees,late_geometric,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",
arousal,2,2,"1__extra_trees__late_weighted__0.25,0.25,0.5",0.3343038159137646,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,1,extra_trees,late_weighted,"[0.25, 0.25, 0.5]",
arousal,2,2,"1__extra_trees__late_weighted__0.25,0.5,0.25",0.3352245812702139,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,1,extra_trees,late_weighted,"[0.25, 0.5, 0.25]",
arousal,2,2,"1__extra_trees__late_weighted__0.5,0.25,0.25",0.3439584882085795,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,1,extra_trees,late_weighted,"[0.5, 0.25, 0.25]",
arousal,2,2,"1__extra_trees__unimodal__1.0,0.0,0.0",0.3366196920348217,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,1,extra_trees,unimodal,"[1.0, 0.0, 0.0]",Pupil
arousal,2,2,"1__extra_trees__unimodal__0.0,1.0,0.0",0.3275934812580465,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,1,extra_trees,unimodal,"[0.0, 1.0, 0.0]",Eye
arousal,2,2,"1__extra_trees__unimodal__0.0,0.0,1.0",0.334138928798149,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,1,extra_trees,unimodal,"[0.0, 0.0, 1.0]",EEG
arousal,2,2,8__logistic__early__,0.3503119466105022,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,8,logistic,early,,
arousal,2,2,"8__logistic__late_mean__0.3333333333333333,0.3333333333333333,0.3333333333333333",0.3601062989993721,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,8,logistic,late_mean,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",
arousal,2,2,"8__logistic__late_geometric__0.3333333333333333,0.3333333333333333,0.3333333333333333",0.3600852953401325,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,8,logistic,late_geometric,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",
arousal,2,2,"8__logistic__late_weighted__0.25,0.25,0.5",0.3658786218758034,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,8,logistic,late_weighted,"[0.25, 0.25, 0.5]",
arousal,2,2,"8__logistic__late_weighted__0.25,0.5,0.25",0.3518709547935527,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,8,logistic,late_weighted,"[0.25, 0.5, 0.25]",
arousal,2,2,"8__logistic__late_weighted__0.5,0.25,0.25",0.3654388728529539,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,8,logistic,late_weighted,"[0.5, 0.25, 0.25]",
arousal,2,2,"8__logistic__unimodal__1.0,0.0,0.0",0.3570815876546441,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,8,logistic,unimodal,"[1.0, 0.0, 0.0]",Pupil
arousal,2,2,"8__logistic__unimodal__0.0,1.0,0.0",0.3284273873389509,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,8,logistic,unimodal,"[0.0, 1.0, 0.0]",Eye
arousal,2,2,"8__logistic__unimodal__0.0,0.0,1.0",0.3543341829490288,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,8,logistic,unimodal,"[0.0, 0.0, 1.0]",EEG
arousal,2,2,8__lda__early__,0.3660164296146006,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,8,lda,early,,
arousal,2,2,"8__lda__late_mean__0.3333333333333333,0.3333333333333333,0.3333333333333333",0.3635825388707836,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,8,lda,late_mean,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",
arousal,2,2,"8__lda__late_geometric__0.3333333333333333,0.3333333333333333,0.3333333333333333",0.3666647579619478,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,8,lda,late_geometric,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",
arousal,2,2,"8__lda__late_weighted__0.25,0.25,0.5",0.3691695475670947,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,8,lda,late_weighted,"[0.25, 0.25, 0.5]",
arousal,2,2,"8__lda__late_weighted__0.25,0.5,0.25",0.3590787170347168,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,8,lda,late_weighted,"[0.25, 0.5, 0.25]",
arousal,2,2,"8__lda__late_weighted__0.5,0.25,0.25",0.3652322185503608,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,8,lda,late_weighted,"[0.5, 0.25, 0.25]",
arousal,2,2,"8__lda__unimodal__1.0,0.0,0.0",0.3582400062648263,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,8,lda,unimodal,"[1.0, 0.0, 0.0]",Pupil
arousal,2,2,"8__lda__unimodal__0.0,1.0,0.0",0.3426787979344853,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,8,lda,unimodal,"[0.0, 1.0, 0.0]",Eye
arousal,2,2,"8__lda__unimodal__0.0,0.0,1.0",0.3601219129602543,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,8,lda,unimodal,"[0.0, 0.0, 1.0]",EEG
arousal,2,2,8__extra_trees__early__,0.3427146620045835,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,8,extra_trees,early,,
arousal,2,2,"8__extra_trees__late_mean__0.3333333333333333,0.3333333333333333,0.3333333333333333",0.3543533963873792,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,8,extra_trees,late_mean,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",
arousal,2,2,"8__extra_trees__late_geometric__0.3333333333333333,0.3333333333333333,0.3333333333333333",0.3561363322048233,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,8,extra_trees,late_geometric,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",
arousal,2,2,"8__extra_trees__late_weighted__0.25,0.25,0.5",0.3483520575627226,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,8,extra_trees,late_weighted,"[0.25, 0.25, 0.5]",
arousal,2,2,"8__extra_trees__late_weighted__0.25,0.5,0.25",0.3551452227524468,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,8,extra_trees,late_weighted,"[0.25, 0.5, 0.25]",
arousal,2,2,"8__extra_trees__late_weighted__0.5,0.25,0.25",0.3549402097848592,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,8,extra_trees,late_weighted,"[0.5, 0.25, 0.25]",
arousal,2,2,"8__extra_trees__unimodal__1.0,0.0,0.0",0.3517249820010384,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,8,extra_trees,unimodal,"[1.0, 0.0, 0.0]",Pupil
arousal,2,2,"8__extra_trees__unimodal__0.0,1.0,0.0",0.3409998057607111,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,8,extra_trees,unimodal,"[0.0, 1.0, 0.0]",Eye
arousal,2,2,"8__extra_trees__unimodal__0.0,0.0,1.0",0.3387968141638289,P13|P20|P24|P26|P3|P30|P34|P36|P4|P43|P46|P48|P9,P18|P21|P22|P27|P33|P44|P8,8,extra_trees,unimodal,"[0.0, 0.0, 1.0]",EEG
arousal,2,3,1__logistic__early__,0.3563043512763788,P13|P18|P21|P22|P27|P3|P30|P33|P36|P43|P44|P46|P8|P9,P20|P24|P26|P34|P4|P48,1,logistic,early,,
arousal,2,3,"1__logistic__late_mean__0.3333333333333333,0.3333333333333333,0.3333333333333333",0.3699525728121395,P13|P18|P21|P22|P27|P3|P30|P33|P36|P43|P44|P46|P8|P9,P20|P24|P26|P34|P4|P48,1,logistic,late_mean,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",
arousal,2,3,"1__logistic__late_geometric__0.3333333333333333,0.3333333333333333,0.3333333333333333",0.3696395709456226,P13|P18|P21|P22|P27|P3|P30|P33|P36|P43|P44|P46|P8|P9,P20|P24|P26|P34|P4|P48,1,logistic,late_geometric,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",
arousal,2,3,"1__logistic__late_weighted__0.25,0.25,0.5",0.3641219314847712,P13|P18|P21|P22|P27|P3|P30|P33|P36|P43|P44|P46|P8|P9,P20|P24|P26|P34|P4|P48,1,logistic,late_weighted,"[0.25, 0.25, 0.5]",
arousal,2,3,"1__logistic__late_weighted__0.25,0.5,0.25",0.3659849862595045,P13|P18|P21|P22|P27|P3|P30|P33|P36|P43|P44|P46|P8|P9,P20|P24|P26|P34|P4|P48,1,logistic,late_weighted,"[0.25, 0.5, 0.25]",
arousal,2,3,"1__logistic__late_weighted__0.5,0.25,0.25",0.3672319450221809,P13|P18|P21|P22|P27|P3|P30|P33|P36|P43|P44|P46|P8|P9,P20|P24|P26|P34|P4|P48,1,logistic,late_weighted,"[0.5, 0.25, 0.25]",
arousal,2,3,"1__logistic__unimodal__1.0,0.0,0.0",0.3586120620226197,P13|P18|P21|P22|P27|P3|P30|P33|P36|P43|P44|P46|P8|P9,P20|P24|P26|P34|P4|P48,1,logistic,unimodal,"[1.0, 0.0, 0.0]",Pupil
arousal,2,3,"1__logistic__unimodal__0.0,1.0,0.0",0.3527682028633514,P13|P18|P21|P22|P27|P3|P30|P33|P36|P43|P44|P46|P8|P9,P20|P24|P26|P34|P4|P48,1,logistic,unimodal,"[0.0, 1.0, 0.0]",Eye
arousal,2,3,"1__logistic__unimodal__0.0,0.0,1.0",0.3514068045811782,P13|P18|P21|P22|P27|P3|P30|P33|P36|P43|P44|P46|P8|P9,P20|P24|P26|P34|P4|P48,1,logistic,unimodal,"[0.0, 0.0, 1.0]",EEG
arousal,2,3,1__lda__early__,0.3524882421455078,P13|P18|P21|P22|P27|P3|P30|P33|P36|P43|P44|P46|P8|P9,P20|P24|P26|P34|P4|P48,1,lda,early,,
arousal,2,3,"1__lda__late_mean__0.3333333333333333,0.3333333333333333,0.3333333333333333",0.3751628993517737,P13|P18|P21|P22|P27|P3|P30|P33|P36|P43|P44|P46|P8|P9,P20|P24|P26|P34|P4|P48,1,lda,late_mean,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",
arousal,2,3,"1__lda__late_geometric__0.3333333333333333,0.3333333333333333,0.3333333333333333",0.3738831590292489,P13|P18|P21|P22|P27|P3|P30|P33|P36|P43|P44|P46|P8|P9,P20|P24|P26|P34|P4|P48,1,lda,late_geometric,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",
arousal,2,3,"1__lda__late_weighted__0.25,0.25,0.5",0.3625709643598674,P13|P18|P21|P22|P27|P3|P30|P33|P36|P43|P44|P46|P8|P9,P20|P24|P26|P34|P4|P48,1,lda,late_weighted,"[0.25, 0.25, 0.5]",
arousal,2,3,"1__lda__late_weighted__0.25,0.5,0.25",0.3722706351389321,P13|P18|P21|P22|P27|P3|P30|P33|P36|P43|P44|P46|P8|P9,P20|P24|P26|P34|P4|P48,1,lda,late_weighted,"[0.25, 0.5, 0.25]",
arousal,2,3,"1__lda__late_weighted__0.5,0.25,0.25",0.3666561935343789,P13|P18|P21|P22|P27|P3|P30|P33|P36|P43|P44|P46|P8|P9,P20|P24|P26|P34|P4|P48,1,lda,late_weighted,"[0.5, 0.25, 0.25]",
arousal,2,3,"1__lda__unimodal__1.0,0.0,0.0",0.3537770465885921,P13|P18|P21|P22|P27|P3|P30|P33|P36|P43|P44|P46|P8|P9,P20|P24|P26|P34|P4|P48,1,lda,unimodal,"[1.0, 0.0, 0.0]",Pupil
arousal,2,3,"1__lda__unimodal__0.0,1.0,0.0",0.370556367921371,P13|P18|P21|P22|P27|P3|P30|P33|P36|P43|P44|P46|P8|P9,P20|P24|P26|P34|P4|P48,1,lda,unimodal,"[0.0, 1.0, 0.0]",Eye
arousal,2,3,"1__lda__unimodal__0.0,0.0,1.0",0.3495671768748924,P13|P18|P21|P22|P27|P3|P30|P33|P36|P43|P44|P46|P8|P9,P20|P24|P26|P34|P4|P48,1,lda,unimodal,"[0.0, 0.0, 1.0]",EEG
arousal,2,3,1__extra_trees__early__,0.3503417592561162,P13|P18|P21|P22|P27|P3|P30|P33|P36|P43|P44|P46|P8|P9,P20|P24|P26|P34|P4|P48,1,extra_trees,early,,
