fold,id,epoch,smoothing,score
4,g01,8,32,0.31580604202694135
4,g01,16,1,0.33867983303680316
4,g01,16,8,0.32202821516291635
4,g01,16,32,0.3210192544430609
4,g02,2,1,0.32535284294999833
4,g02,2,8,0.33135561362033517
4,g02,2,32,0.31282720282777343
4,g02,4,1,0.32487538938174454
4,g02,4,8,0.31578929870690525
4,g02,4,32,0.30035919996274685
4,g02,8,1,0.3386054975790629
4,g02,8,8,0.3271951795178387
4,g02,8,32,0.31886614285743414
4,g02,16,1,0.3335467152858039
4,g02,16,8,0.34382459902678925
4,g02,16,32,0.33123607054793053
4,g03,2,1,0.3292126990615276
4,g03,2,8,0.3229261083687058
4,g03,2,32,0.31908428435589115
4,g03,4,1,0.33011353520095205
4,g03,4,8,0.31377859722526513
4,g03,4,32,0.3036377088945183
4,g03,8,1,0.3315511673703644
4,g03,8,8,0.3158888976793357
4,g03,8,32,0.3033711778031253
4,g03,16,1,0.3254310826247857
4,g03,16,8,0.3113637271078702
4,g03,16,32,0.2964243966968417
4,g04,2,1,0.313106013927155
4,g04,2,8,0.3109677122620711
4,g04,2,32,0.31862728190277284
4,g04,4,1,0.3151140333198362
4,g04,4,8,0.30906941731546533
4,g04,4,32,0.303268289055344
4,g04,8,1,0.31882248535527963
4,g04,8,8,0.30234180446288805
4,g04,8,32,0.3037522249299123
4,g04,16,1,0.30643126610545685
4,g04,16,8,0.3124710391155568
4,g04,16,32,0.3095936976415172
4,g05,2,1,0.3322430614519884
4,g05,2,8,0.32410133498665306
4,g05,2,32,0.3260567852757527
4,g05,4,1,0.3294230097245211
4,g05,4,8,0.3104176590017685
4,g05,4,32,0.3000254167227338
4,g05,8,1,0.3187251375473775
4,g05,8,8,0.31015084650233915
4,g05,8,32,0.3085187574174199
4,g05,16,1,0.31853594795709317
4,g05,16,8,0.31575147744807097
4,g05,16,32,0.30889976172843076
4,g06,2,1,0.30689076287360806
4,g06,2,8,0.31037579209848043
4,g06,2,32,0.30026770312246687
4,g06,4,1,0.31252488147174223
4,g06,4,8,0.3092274546504633
4,g06,4,32,0.30585853408814645
4,g06,8,1,0.32252394088639186
4,g06,8,8,0.30728114389891875
4,g06,8,32,0.2948186910475052
4,g06,16,1,0.32521650736989355
4,g06,16,8,0.3373096434977594
4,g06,16,32,0.31222737710063453
4,g07,2,1,0.32133486630941854
4,g07,2,8,0.31415495842481655
4,g07,2,32,0.30308005848199215
4,g07,4,1,0.323388699578446
