model_id,fold,scope,seed,participant,score
fold2_fusion_20260912,2,fusion,20260912,P19,0.4249082809224318
fold2_fusion_20260912,2,fusion,20260912,P2,0.41805404622183584
fold2_fusion_20260912,2,fusion,20260912,P35,0.2518518518518518
fold2_fusion_20260912,2,fusion,20260912,P40,0.274293721123987
fold3_all_20260911,3,all,20260911,P18,0.26963906581740976
fold3_all_20260911,3,all,20260911,P27,0.5205697528278174
fold3_all_20260911,3,all,20260911,P36,0.359983756816336
fold3_all_20260911,3,all,20260911,P46,0.4094387755102041
fold3_all_20260911,3,all,20260911,P8,0.3357484620642515
fold3_all_20260912,3,all,20260912,P18,0.26963906581740976
fold3_all_20260912,3,all,20260912,P27,0.5205697528278174
fold3_all_20260912,3,all,20260912,P36,0.359983756816336
fold3_all_20260912,3,all,20260912,P46,0.4094387755102041
fold3_all_20260912,3,all,20260912,P8,0.3357484620642515
fold3_svm_rbf_20260911,3,svm_rbf,20260911,P18,0.3036093418259023
fold3_svm_rbf_20260911,3,svm_rbf,20260911,P27,0.453288646837034
fold3_svm_rbf_20260911,3,svm_rbf,20260911,P36,0.3812275205940365
fold3_svm_rbf_20260911,3,svm_rbf,20260911,P46,0.39413265306122447
fold3_svm_rbf_20260911,3,svm_rbf,20260911,P8,0.2977139819245082
fold3_svm_rbf_20260912,3,svm_rbf,20260912,P18,0.3036093418259023
fold3_svm_rbf_20260912,3,svm_rbf,20260912,P27,0.453288646837034
fold3_svm_rbf_20260912,3,svm_rbf,20260912,P36,0.3812275205940365
fold3_svm_rbf_20260912,3,svm_rbf,20260912,P46,0.39413265306122447
fold3_svm_rbf_20260912,3,svm_rbf,20260912,P8,0.2977139819245082
fold3_hgb_20260911,3,hgb,20260911,P18,0.3503184713375796
fold3_hgb_20260911,3,hgb,20260911,P27,0.3952241307080017
fold3_hgb_20260911,3,hgb,20260911,P36,0.3890126464787098
fold3_hgb_20260911,3,hgb,20260911,P46,0.39668367346938777
fold3_hgb_20260911,3,hgb,20260911,P8,0.3313131313131313
fold3_hgb_20260912,3,hgb,20260912,P18,0.3503184713375796
