task,kind,subset,architecture,seed,split,feature,participant,temporal_importance,baseline_importance,differential_importance
arousal_primary_6s,regression,full,BiLSTM,20260907,validation,modalidad:EEG,P41,-0.0029201087964367822,-0.004499931374279509,0.0015798225778427266
arousal_primary_6s,regression,full,BiLSTM,20260907,validation,modalidad:EEG,P47,-0.003977116655608337,-0.0020454635058558155,-0.0019316531497525213
arousal_primary_6s,regression,full,BiLSTM,20260907,validation,modalidad:EEG,P6,-0.0015143091270583664,1.662748239872336e-05,-0.0015309366094570897
arousal_primary_6s,regression,full,BiLSTM,20260907,validation,modalidad:Eye,P23,0.004637917919083833,0.0005994278345324622,0.004038490084551372
arousal_primary_6s,regression,full,BiLSTM,20260907,validation,modalidad:Eye,P28,0.01749068708661814,-0.0010310868286717901,0.018521773915289932
arousal_primary_6s,regression,full,BiLSTM,20260907,validation,modalidad:Eye,P31,0.006357844748623398,-0.004648032468702911,0.01100587721732631
arousal_primary_6s,regression,full,BiLSTM,20260907,validation,modalidad:Eye,P32,0.00221182716202728,-0.0007151839788139824,0.0029270111408412625
arousal_primary_6s,regression,full,BiLSTM,20260907,validation,modalidad:Eye,P38,0.004511486858183344,0.0012848021940212063,0.003226684664162138
arousal_primary_6s,regression,full,BiLSTM,20260907,validation,modalidad:Eye,P41,0.002286172139331866,0.0013364625449018507,0.0009497095944300152
arousal_primary_6s,regression,full,BiLSTM,20260907,validation,modalidad:Eye,P47,0.0008756732714050308,-0.0022120766214960507,0.0030877498929010815
arousal_primary_6s,regression,full,BiLSTM,20260907,validation,modalidad:Eye,P6,0.020021374913288613,0.01277071103255496,0.007250663880733654
arousal_primary_6s,regression,full,BiLSTM,20260907,validation,modalidad:Pupil,P23,0.007272893844083872,-2.914460706699984e-05,0.007302038451150872
arousal_primary_6s,regression,full,BiLSTM,20260907,validation,modalidad:Pupil,P28,0.010901382811703808,9.072265616014708e-05,0.010810660155543661
arousal_primary_6s,regression,full,BiLSTM,20260907,validation,modalidad:Pupil,P31,-0.002925046626934469,0.002755300096224067,-0.005680346723158536
arousal_primary_6s,regression,full,BiLSTM,20260907,validation,modalidad:Pupil,P32,-0.0039145309757330216,0.0008040022585519502,-0.004718533234284972
arousal_primary_6s,regression,full,BiLSTM,20260907,validation,modalidad:Pupil,P38,0.000682369099033453,0.003988029996127995,-0.003305660897094542
arousal_primary_6s,regression,full,BiLSTM,20260907,validation,modalidad:Pupil,P41,0.004384667821222399,0.008981327931911975,-0.004596660110689576
arousal_primary_6s,regression,full,BiLSTM,20260907,validation,modalidad:Pupil,P47,-0.006217462551628717,-0.0002390698153226012,-0.005978392736306116
arousal_primary_6s,regression,full,BiLSTM,20260907,validation,modalidad:Pupil,P6,0.003619299139870957,-0.0013808419916541358,0.0050001411315250925
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_rms_uv,P10,0.0008595045783282629,-0.00013840441353876187,0.0009979089918670248
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_rms_uv,P11,0.001031771409362836,0.00017914010303734517,0.0008526313063254909
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_rms_uv,P15,0.0015959191092719926,0.0009399489004629835,0.0006559702088090091
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_rms_uv,P16,0.0006500851171795663,-0.00020248918497132174,0.000852574302150888
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_rms_uv,P37,-0.001102700822080882,0.0012154449007144353,-0.0023181457227953173
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_rms_uv,P39,-0.00013937462213875484,0.00010911442565415541,-0.00024848904779291027
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_rms_uv,P45,0.0033634135070212956,-0.00020167414042431274,0.003565087647445608
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_rms_uv,P5,5.049678711905869e-05,3.123674339371441e-05,1.9260043725344284e-05
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_std_uv,P10,0.0002969929603443555,0.0044918588309028175,-0.004194865870558462
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_std_uv,P11,-0.000616072196912687,-0.00022425362532481065,-0.0003918185715878763
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_std_uv,P15,0.0006996748647029704,-0.0012801514151770555,0.001979826279880026
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_std_uv,P16,1.4314493301093024e-05,0.00010226737943315189,-8.795288613205887e-05
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_std_uv,P37,0.0007669359799446385,-0.0005890687258270245,0.001356004705771663
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_std_uv,P39,0.0015189699785104426,0.002373166537042648,-0.0008541965585322055
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_std_uv,P45,-0.002304884520285366,0.0037661613718712682,-0.006071045892156634
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_std_uv,P5,-2.9641911850664115e-05,-0.000127977919765776,9.833600791511189e-05
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_peak_to_peak_uv,P10,0.0001560073327228073,-0.00033609375857155397,0.0004921010912943613
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_peak_to_peak_uv,P11,0.0002949322100614715,8.323805221583935e-05,0.00021169415784563214
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_peak_to_peak_uv,P15,0.0010107721643541011,0.0005687124276447352,0.0004420597367093659
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_peak_to_peak_uv,P16,-2.2513426830750306e-05,4.5765945783049486e-05,-6.827937261379979e-05
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_peak_to_peak_uv,P37,0.0012555762490847667,0.0008179786400850375,0.0004375976089997292
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_peak_to_peak_uv,P39,-0.0013810906641744448,-0.0014974508037777668,0.00011636013960332199
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_peak_to_peak_uv,P45,0.000309293273141642,-0.0002030267587793677,0.0005123200319210097
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_peak_to_peak_uv,P5,6.084920207687361e-05,4.051907357718321e-05,2.0330128499690404e-05
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_delta_relative,P10,0.0029098686560054656,0.0002194476777739762,0.0026904209782314895
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_delta_relative,P11,0.0018888130633200717,0.006433661238315969,-0.004544848174995897
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_delta_relative,P15,-0.00141741479841051,-0.008394549841903975,0.006977135043493465
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_delta_relative,P16,-0.0008857866623154908,-0.0015367315260622848,0.000650944863746794
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_delta_relative,P37,-0.0023967209477115505,0.0013020850829591258,-0.0036988060306706763
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_delta_relative,P39,0.0018509039345940615,-0.001172615865761495,0.0030235198003555567
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_delta_relative,P45,0.00290561164618488,0.00812439530135305,-0.005218783655168169
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_delta_relative,P5,-7.359636245372059e-05,-0.001856135632357403,0.0017825392699036824
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_theta_relative,P10,0.00755122723680286,0.006834674987610834,0.000716552249192026
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_theta_relative,P11,8.321816613481303e-05,-0.004407655907458863,0.004490874073593676
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_theta_relative,P15,0.00045217006421345297,0.011295416435429617,-0.010843246371216165
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_theta_relative,P16,0.000567300446141461,0.005314889306501635,-0.004747588860360174
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_theta_relative,P37,0.0012466689238149753,0.002339626469109013,-0.0010929575452940377
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_theta_relative,P39,-6.114269083341561e-05,0.0019020856393148656,-0.001963228330148281
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_theta_relative,P45,0.000888467050276498,0.0019976816253792773,-0.0011092145751027793
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_theta_relative,P5,0.0020584892119140273,0.003679471677897439,-0.0016209824659834116
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_alpha_relative,P10,-0.0024205878440131333,0.002466906172656813,-0.004887494016669946
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_alpha_relative,P11,0.0024409358047756237,-0.0008658207423204889,0.0033067565470961124
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_alpha_relative,P15,-0.003739124672271954,0.008679880296980347,-0.0124190049692523
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_alpha_relative,P16,-0.0018929816450959259,0.004638878619501496,-0.006531860264597422
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_alpha_relative,P37,-0.002357809102830943,0.0030690071331036296,-0.005426816235934573
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_alpha_relative,P39,-0.0004010046553679203,0.0017897598711453355,-0.0021907645265132557
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_alpha_relative,P45,-0.000621753534013414,-0.002554367795688117,0.0019326142616747032
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_alpha_relative,P5,-0.0014071235296532424,0.0018647597122034565,-0.003271883241856699
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_beta_relative,P10,0.009488105492439858,0.0034087958266843187,0.006079309665755539
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_beta_relative,P11,-0.0006796775774863262,0.005867831956764236,-0.006547509534250562
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_beta_relative,P15,-0.0028746915873761212,-0.01058021884941902,0.007705527262042899
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_beta_relative,P16,-0.0020136588533582246,-0.0007029834592569229,-0.0013106753941013018
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_beta_relative,P37,0.00040980503801670844,0.00361201521829968,-0.0032022101802829717
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_beta_relative,P39,0.0018748967191497324,0.002357540624896659,-0.0004826439057469267
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_beta_relative,P45,-0.0014457959621802853,0.014048161940869663,-0.015493957903049948
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_beta_relative,P5,-0.0011829000449024019,-0.0025280252283953475,0.0013451251834929456
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_gamma_relative,P10,-0.004731265209511904,0.006558085584596318,-0.011289350794108222
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_gamma_relative,P11,0.0028430234801100295,-0.000905968928991352,0.0037489924091013817
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_gamma_relative,P15,-4.8996993643468656e-05,0.01445421448372084,-0.014503211477364308
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_gamma_relative,P16,0.0013931060365915738,0.007254336107198412,-0.005861230070606838
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_gamma_relative,P37,-0.0012155294282025775,0.0003628951663789959,-0.0015784245945815734
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_gamma_relative,P39,0.005625502949343786,0.0466683154149055,-0.04104281246556171
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_gamma_relative,P45,0.007200202650750609,-0.0019067976237796991,0.009107000274530309
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_gamma_relative,P5,-0.0010603216022021743,0.005009408177316543,-0.006069729779518718
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_line_noise_ratio,P10,0.0010989004359447385,-0.0002833773994825872,0.0013822778354273257
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_line_noise_ratio,P11,-0.004188074671723463,0.0004958853679633668,-0.00468396003968683
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_line_noise_ratio,P15,-0.002083818585476971,-0.0010730798550113274,-0.0010107387304656437
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_line_noise_ratio,P16,0.0012392241540106763,6.633249843830402e-05,0.0011728916555723723
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_line_noise_ratio,P37,0.00019510435152614303,-0.0007287811417416856,0.0009238854932678287
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_line_noise_ratio,P39,0.0028476443482546854,0.0008095192860775758,0.00203812506217711
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_line_noise_ratio,P45,-0.0017917832614550155,0.0004179126583769843,-0.002209695919832
arousal_primary_6s,regression,full,BiLSTM,20260907,test,eeg_line_noise_ratio,P5,-0.0013379334394063136,-0.0003377131817427825,-0.0010002202576635312
arousal_primary_6s,regression,full,BiLSTM,20260907,test,gaze_dispersion_x_px,P10,0.0007723716537586967,1.8521875852073323e-05,0.0007538497779066234
arousal_primary_6s,regression,full,BiLSTM,20260907,test,gaze_dispersion_x_px,P11,0.0021145987723439675,-1.1729349438605042e-06,0.002115771707287828
arousal_primary_6s,regression,full,BiLSTM,20260907,test,gaze_dispersion_x_px,P15,0.005135447575458985,7.465511656383761e-05,0.005060792458895147
arousal_primary_6s,regression,full,BiLSTM,20260907,test,gaze_dispersion_x_px,P16,0.002478250929838488,3.892608740190262e-05,0.0024393248424365854
arousal_primary_6s,regression,full,BiLSTM,20260907,test,gaze_dispersion_x_px,P37,0.0003886414556305118,2.653231339648787e-05,0.00036210914223402393
arousal_primary_6s,regression,full,BiLSTM,20260907,test,gaze_dispersion_x_px,P39,-0.0005299903416733142,1.5945616543966425e-05,-0.0005459359582172807
arousal_primary_6s,regression,full,BiLSTM,20260907,test,gaze_dispersion_x_px,P45,0.0027814586087068884,-6.628474725340893e-05,0.0028477433559602975
arousal_primary_6s,regression,full,BiLSTM,20260907,test,gaze_dispersion_x_px,P5,0.0017195384559707705,-2.9855636376319162e-05,0.0017493940923470896
arousal_primary_6s,regression,full,BiLSTM,20260907,test,gaze_dispersion_y_px,P10,0.006244872388777067,0.002158637272676067,0.004086235116101
arousal_primary_6s,regression,full,BiLSTM,20260907,test,gaze_dispersion_y_px,P11,-0.0003068840021700048,-0.0008260265612485939,0.0005191425590785892
arousal_primary_6s,regression,full,BiLSTM,20260907,test,gaze_dispersion_y_px,P15,0.001473093423456895,0.00014727744829965417,0.0013258159751572407
arousal_primary_6s,regression,full,BiLSTM,20260907,test,gaze_dispersion_y_px,P16,-0.00020419350442164587,0.001614018431099895,-0.0018182119355215408
arousal_primary_6s,regression,full,BiLSTM,20260907,test,gaze_dispersion_y_px,P37,0.001008835282629672,0.0007693627300002337,0.00023947255262943843
arousal_primary_6s,regression,full,BiLSTM,20260907,test,gaze_dispersion_y_px,P39,0.0016667868524902429,-0.0003835067606837939,0.0020502936131740366
arousal_primary_6s,regression,full,BiLSTM,20260907,test,gaze_dispersion_y_px,P45,-0.0013755526020956977,-0.0011764862877862603,-0.00019906631430943733
arousal_primary_6s,regression,full,BiLSTM,20260907,test,gaze_dispersion_y_px,P5,-7.708615181778455e-06,-0.00010620076447491744,9.849214929313899e-05
arousal_primary_6s,regression,full,BiLSTM,20260907,test,gaze_dispersion_2d_px,P10,0.0065017167452048105,-0.0007360060104494081,0.007237722755654218
arousal_primary_6s,regression,full,BiLSTM,20260907,test,gaze_dispersion_2d_px,P11,0.0013942340266841046,0.0003664866656978516,0.001027747360986253
arousal_primary_6s,regression,full,BiLSTM,20260907,test,gaze_dispersion_2d_px,P15,0.002426068518643509,-0.0006975767508855313,0.0031236452695290406
arousal_primary_6s,regression,full,BiLSTM,20260907,test,gaze_dispersion_2d_px,P16,-0.0009769671051274465,-0.000997426718690697,2.045961356325057e-05
arousal_primary_6s,regression,full,BiLSTM,20260907,test,gaze_dispersion_2d_px,P37,0.002949584902616542,-0.0004156355534254752,0.0033652204560420174
arousal_primary_6s,regression,full,BiLSTM,20260907,test,gaze_dispersion_2d_px,P39,0.003052382939229381,0.0001431275698989598,0.002909255369330421
arousal_primary_6s,regression,full,BiLSTM,20260907,test,gaze_dispersion_2d_px,P45,0.001684146140069731,0.0012612289679672984,0.00042291717210243265
arousal_primary_6s,regression,full,BiLSTM,20260907,test,gaze_dispersion_2d_px,P5,-0.0024028454772059503,0.0004956090620635179,-0.0028984545392694685
arousal_primary_6s,regression,full,BiLSTM,20260907,test,gaze_path_length_px,P10,-0.0002485258165569659,-0.0019371030064213811,0.0016885771898644151
arousal_primary_6s,regression,full,BiLSTM,20260907,test,gaze_path_length_px,P11,-0.003070280277112736,0.0019698289977295056,-0.005040109274842242
arousal_primary_6s,regression,full,BiLSTM,20260907,test,gaze_path_length_px,P15,0.0012240883049678519,0.0007098216984147588,0.0005142666065530931
arousal_primary_6s,regression,full,BiLSTM,20260907,test,gaze_path_length_px,P16,0.00182433183613524,-0.0015785427446342482,0.0034028745807694882
arousal_primary_6s,regression,full,BiLSTM,20260907,test,gaze_path_length_px,P37,-0.001743792456891602,-0.00020566819167373574,-0.0015381242652178662
arousal_primary_6s,regression,full,BiLSTM,20260907,test,gaze_path_length_px,P39,0.003688840372520219,0.00034783023004134603,0.003341010142478873
arousal_primary_6s,regression,full,BiLSTM,20260907,test,gaze_path_length_px,P45,0.0016800080721593336,0.0026281914854459298,-0.0009481834132865961
arousal_primary_6s,regression,full,BiLSTM,20260907,test,gaze_path_length_px,P5,2.010437868120718e-05,0.0012117413532773068,-0.0011916369745960996
arousal_primary_6s,regression,full,BiLSTM,20260907,test,fixation_count,P10,-0.0011718984688586565,0.0018085055930403993,-0.002980404061899056
arousal_primary_6s,regression,full,BiLSTM,20260907,test,fixation_count,P11,-0.0021739482657348484,0.0037531509527879204,-0.005927099218522769
arousal_primary_6s,regression,full,BiLSTM,20260907,test,fixation_count,P15,0.003039431175844687,-0.0010855212665229264,0.004124952442367613
arousal_primary_6s,regression,full,BiLSTM,20260907,test,fixation_count,P16,0.0030791356424840098,-0.0028533061200183285,0.005932441762502338
arousal_primary_6s,regression,full,BiLSTM,20260907,test,fixation_count,P37,0.0014571371682277512,0.001076647226861982,0.0003804899413657693
arousal_primary_6s,regression,full,BiLSTM,20260907,test,fixation_count,P39,0.002943360044341814,-6.10391365459595e-05,0.0030043991808877736
arousal_primary_6s,regression,full,BiLSTM,20260907,test,fixation_count,P45,-0.0015016446081474566,0.004384288728630103,-0.00588593333677756
arousal_primary_6s,regression,full,BiLSTM,20260907,test,fixation_count,P5,0.0004977451187516913,-0.001083705662473422,0.0015814507812251131
arousal_primary_6s,regression,full,BiLSTM,20260907,test,fixation_total_ms,P10,0.00717663362851535,1.0396295435688429e-05,0.007166237333079662
arousal_primary_6s,regression,full,BiLSTM,20260907,test,fixation_total_ms,P11,-0.0040763303356341485,-3.749284130338815e-05,-0.00403883749433076
arousal_primary_6s,regression,full,BiLSTM,20260907,test,fixation_total_ms,P15,0.0023460922902675207,-2.007938253472119e-05,0.0023661716728022417
arousal_primary_6s,regression,full,BiLSTM,20260907,test,fixation_total_ms,P16,0.02148812659703645,9.878335382915716e-05,0.021389343243207293
arousal_primary_6s,regression,full,BiLSTM,20260907,test,fixation_total_ms,P37,0.00018070612125697938,-1.2255143756978449e-05,0.00019296126501395784
arousal_primary_6s,regression,full,BiLSTM,20260907,test,fixation_total_ms,P39,0.004080044074238698,-1.6171935520947756e-05,0.004096216009759646
arousal_primary_6s,regression,full,BiLSTM,20260907,test,fixation_total_ms,P45,-0.0015219677298677237,-4.2369288115340356e-05,-0.0014795984417523833
arousal_primary_6s,regression,full,BiLSTM,20260907,test,fixation_total_ms,P5,-0.003225375439527234,-4.734307940594818e-05,-0.003178032360121286
arousal_primary_6s,regression,full,BiLSTM,20260907,test,fixation_mean_ms,P10,-0.0017143078679034529,-8.570820350888298e-05,-0.0016285996643945698
arousal_primary_6s,regression,full,BiLSTM,20260907,test,fixation_mean_ms,P11,-0.0013235289045741895,-0.005842126663987579,0.004518597759413389
arousal_primary_6s,regression,full,BiLSTM,20260907,test,fixation_mean_ms,P15,-0.00149187626077385,0.002795165086909446,-0.0042870413476832955
arousal_primary_6s,regression,full,BiLSTM,20260907,test,fixation_mean_ms,P16,-0.005404075170587053,0.029893473672369254,-0.03529754884295631
arousal_primary_6s,regression,full,BiLSTM,20260907,test,fixation_mean_ms,P37,0.0011130102390670249,0.00036865377155050896,0.0007443564675165159
arousal_primary_6s,regression,full,BiLSTM,20260907,test,fixation_mean_ms,P39,-0.001450239737711767,0.0010298262518156688,-0.0024800659895274357
arousal_primary_6s,regression,full,BiLSTM,20260907,test,fixation_mean_ms,P45,-0.0003544684448041124,-0.002643429847447254,0.0022889614026431414
arousal_primary_6s,regression,full,BiLSTM,20260907,test,fixation_mean_ms,P5,-0.0017517798461502033,-0.000370145655533638,-0.0013816341906165651
arousal_primary_6s,regression,full,BiLSTM,20260907,test,fixation_median_ms,P10,0.000864436136949176,0.00011278005715245065,0.0007516560797967253
arousal_primary_6s,regression,full,BiLSTM,20260907,test,fixation_median_ms,P11,0.007779728532298713,0.0014071511920689562,0.0063725773402297575
arousal_primary_6s,regression,full,BiLSTM,20260907,test,fixation_median_ms,P15,-0.0030769240110662286,-0.0003315042728294415,-0.002745419738236787
arousal_primary_6s,regression,full,BiLSTM,20260907,test,fixation_median_ms,P16,-0.005459833865524777,-0.0005320471667435766,-0.0049277866987812
arousal_primary_6s,regression,full,BiLSTM,20260907,test,fixation_median_ms,P37,0.002116937153159948,-3.463463832249491e-05,0.002151571791482443
arousal_primary_6s,regression,full,BiLSTM,20260907,test,fixation_median_ms,P39,-0.0008818000538798776,-0.00021789060172525688,-0.0006639094521546208
arousal_primary_6s,regression,full,BiLSTM,20260907,test,fixation_median_ms,P45,0.004796785118554437,0.0006250749301043079,0.004171710188450129
arousal_primary_6s,regression,full,BiLSTM,20260907,test,fixation_median_ms,P5,0.00026813608136007084,8.998316357906599e-05,0.00017815291778100484
arousal_primary_6s,regression,full,BiLSTM,20260907,test,saccade_count,P10,-0.0011637348993011499,-0.00019929630454340597,-0.0009644385947577439
arousal_primary_6s,regression,full,BiLSTM,20260907,test,saccade_count,P11,-0.0017792488809851292,-0.001417222194823431,-0.0003620266861616983
arousal_primary_6s,regression,full,BiLSTM,20260907,test,saccade_count,P15,0.0010509192871303251,0.00032703345493985126,0.0007238858321904739
arousal_primary_6s,regression,full,BiLSTM,20260907,test,saccade_count,P16,-0.004259123311586244,0.0014119569992989244,-0.0056710803108851685
arousal_primary_6s,regression,full,BiLSTM,20260907,test,saccade_count,P37,0.0009013996296344917,-0.0006728116057893585,0.0015742112354238502
arousal_primary_6s,regression,full,BiLSTM,20260907,test,saccade_count,P39,0.0011711948252030036,0.0003303012174991959,0.0008408936077038076
arousal_primary_6s,regression,full,BiLSTM,20260907,test,saccade_count,P45,0.0036738407052942625,-0.001958449209254964,0.005632289914549227
arousal_primary_6s,regression,full,BiLSTM,20260907,test,saccade_count,P5,-0.002085413857850149,-0.00016987135831405542,-0.0019155424995360936
arousal_primary_6s,regression,full,BiLSTM,20260907,test,saccade_mean_ms,P10,-0.0003294242615426102,-0.0004315002489313713,0.00010207598738876111
arousal_primary_6s,regression,full,BiLSTM,20260907,test,saccade_mean_ms,P11,0.01103873783976328,0.005608598965161105,0.005430138874602175
arousal_primary_6s,regression,full,BiLSTM,20260907,test,saccade_mean_ms,P15,-0.003668022973225904,-0.00020253233798741554,-0.0034654906352384884
arousal_primary_6s,regression,full,BiLSTM,20260907,test,saccade_mean_ms,P16,0.0051215136298922385,0.015517280699562774,-0.010395767069670535
arousal_primary_6s,regression,full,BiLSTM,20260907,test,saccade_mean_ms,P37,-0.001662386647463765,0.0003589956600599686,-0.0020213823075237334
arousal_primary_6s,regression,full,BiLSTM,20260907,test,saccade_mean_ms,P39,-0.006341980634810107,0.0004566062838516238,-0.006798586918661731
arousal_primary_6s,regression,full,BiLSTM,20260907,test,saccade_mean_ms,P45,0.0026945288486398544,0.0001365567842515958,0.0025579720643882586
arousal_primary_6s,regression,full,BiLSTM,20260907,test,saccade_mean_ms,P5,-0.005237742350266616,0.001099474505811826,-0.006337216856078442
arousal_primary_6s,regression,full,BiLSTM,20260907,test,pupil_both_valid_fraction,P10,0.0019142365277643014,4.137209153523003e-05,0.0018728644362290714
arousal_primary_6s,regression,full,BiLSTM,20260907,test,pupil_both_valid_fraction,P11,-0.0005007210107724313,-2.6335431192681114e-05,-0.0004743855795797502
arousal_primary_6s,regression,full,BiLSTM,20260907,test,pupil_both_valid_fraction,P15,0.0027152743960967562,0.00033724361475702126,0.002378030781339735
arousal_primary_6s,regression,full,BiLSTM,20260907,test,pupil_both_valid_fraction,P16,0.0008284755915542785,0.00017005109919614457,0.000658424492358134
arousal_primary_6s,regression,full,BiLSTM,20260907,test,pupil_both_valid_fraction,P37,0.0028007659953477315,2.7263015776135545e-05,0.002773502979571596
arousal_primary_6s,regression,full,BiLSTM,20260907,test,pupil_both_valid_fraction,P39,0.0010099702601284565,0.000509016384300498,0.0005009538758279585
arousal_primary_6s,regression,full,BiLSTM,20260907,test,pupil_both_valid_fraction,P45,0.0013651357405636722,-8.919521105519302e-05,0.0014543309516188653
arousal_primary_6s,regression,full,BiLSTM,20260907,test,pupil_both_valid_fraction,P5,-0.0004381760916906341,-0.0003784247137422758,-5.97513779483583e-05
arousal_primary_6s,regression,full,BiLSTM,20260907,test,pupil_mean_z,P10,-0.0007788545801232338,-0.0009607732248310796,0.0001819186447078458
arousal_primary_6s,regression,full,BiLSTM,20260907,test,pupil_mean_z,P11,0.0008136974434341138,0.0012367878482160365,-0.0004230904047819227
arousal_primary_6s,regression,full,BiLSTM,20260907,test,pupil_mean_z,P15,0.003665486111428251,-0.0028313230750267593,0.00649680918645501
arousal_primary_6s,regression,full,BiLSTM,20260907,test,pupil_mean_z,P16,-0.001823476361145726,0.001433060228214922,-0.003256536589360648
arousal_primary_6s,regression,full,BiLSTM,20260907,test,pupil_mean_z,P37,6.984148986080018e-05,0.0034037806181383967,-0.0033339391282775966
arousal_primary_6s,regression,full,BiLSTM,20260907,test,pupil_mean_z,P39,-0.0035777962757930436,0.003912802992921982,-0.0074905992687150265
arousal_primary_6s,regression,full,BiLSTM,20260907,test,pupil_mean_z,P45,0.0014387412474134108,0.00013335816754067586,0.001305383079872735
arousal_primary_6s,regression,full,BiLSTM,20260907,test,pupil_mean_z,P5,-0.0025945207792623217,0.0014927030192604328,-0.004087223798522754
arousal_primary_6s,regression,full,BiLSTM,20260907,test,pupil_std_z,P10,0.009147155762502223,-0.0033352610171020424,0.012482416779604266
arousal_primary_6s,regression,full,BiLSTM,20260907,test,pupil_std_z,P11,-0.0016250294633101347,0.0015089153587050986,-0.0031339448220152333
arousal_primary_6s,regression,full,BiLSTM,20260907,test,pupil_std_z,P15,-0.0030368852149330826,0.016447977283807758,-0.01948486249874084
arousal_primary_6s,regression,full,BiLSTM,20260907,test,pupil_std_z,P16,0.0003687257679092948,0.00603018122633836,-0.005661455458429066
arousal_primary_6s,regression,full,BiLSTM,20260907,test,pupil_std_z,P37,0.0033411366881445303,0.0009644603856947098,0.0023766763024498207
arousal_primary_6s,regression,full,BiLSTM,20260907,test,pupil_std_z,P39,-6.195842370433357e-05,-0.002759168723317007,0.0026972102996126734
