task,subset,kind,architecture,seed,epoch,train_loss,validation_macro_score
arousal_primary_6s,Pupil,regression,BiLSTM,20260907,5,0.9938250737090112,-1.008638705692543
arousal_primary_6s,Pupil,regression,BiLSTM,20260907,6,0.9926505984550607,-1.0101207277296047
arousal_primary_6s,Pupil,regression,BiLSTM,20260907,7,0.9918747464075345,-1.0145986892665353
arousal_primary_6s,Pupil,regression,BiLSTM,20260907,8,0.9903658779370507,-1.018998241002238
arousal_primary_6s,Pupil,regression,BiLSTM,20260908,1,1.0010844896580826,-0.9984125001135318
arousal_primary_6s,Pupil,regression,BiLSTM,20260908,2,0.997440414892714,-0.9992707986005918
arousal_primary_6s,Pupil,regression,BiLSTM,20260908,3,0.995949821759878,-1.0031609393230572
arousal_primary_6s,Pupil,regression,BiLSTM,20260908,4,0.9939896281884641,-1.0045414323027582
arousal_primary_6s,Pupil,regression,BiLSTM,20260908,5,0.9930686000112033,-1.0089670132164161
arousal_primary_6s,Pupil,regression,BiLSTM,20260908,6,0.9911987331272476,-1.0189978472921621
arousal_primary_6s,Pupil,regression,BiLSTM,20260908,7,0.9897254617282605,-1.0126542138804497
arousal_primary_6s,Pupil,regression,BiLSTM,20260908,8,0.9884940580622186,-1.0256395769815876
arousal_primary_6s,Eye_Pupil,classification,TCN,20260907,1,1.108267269378511,0.34943510666131056
arousal_primary_6s,Eye_Pupil,classification,TCN,20260907,2,1.097318486291535,0.36096492812453684
arousal_primary_6s,Eye_Pupil,classification,TCN,20260907,3,1.0922304764896833,0.35699156218353933
arousal_primary_6s,Eye_Pupil,classification,TCN,20260907,4,1.0894904063672435,0.3566974741277756
arousal_primary_6s,Eye_Pupil,classification,TCN,20260907,5,1.0860169770554726,0.35653238701737816
arousal_primary_6s,Eye_Pupil,classification,TCN,20260907,6,1.0835450050641149,0.3558019914771816
arousal_primary_6s,Eye_Pupil,classification,TCN,20260907,7,1.079917452632235,0.3545211716687787
arousal_primary_6s,Eye_Pupil,classification,TCN,20260907,8,1.0772908995116965,0.34336010074010026
arousal_primary_6s,Eye_Pupil,classification,TCN,20260908,1,1.113130629327092,0.35673159992491865
arousal_primary_6s,Eye_Pupil,classification,TCN,20260908,2,1.0990204286095802,0.3635878566577221
arousal_primary_6s,Eye_Pupil,classification,TCN,20260908,3,1.0936159140539747,0.36169672350001797
arousal_primary_6s,Eye_Pupil,classification,TCN,20260908,4,1.0905223394490953,0.3579998314077739
arousal_primary_6s,Eye_Pupil,classification,TCN,20260908,5,1.0849412618322296,0.35449852917197144
arousal_primary_6s,Eye_Pupil,classification,TCN,20260908,6,1.0823456651887327,0.3478657607950658
arousal_primary_6s,Eye_Pupil,classification,TCN,20260908,7,1.0807264506975527,0.34417847029385795
arousal_primary_6s,Eye_Pupil,classification,TCN,20260908,8,1.0791213945748714,0.32624636572047205
arousal_primary_6s,Eye_Pupil,classification,LSTM,20260907,1,1.1000836594363566,0.35960218406490846
arousal_primary_6s,Eye_Pupil,classification,LSTM,20260907,2,1.0915828305072102,0.36233360465340947
arousal_primary_6s,Eye_Pupil,classification,LSTM,20260907,3,1.0878696939149082,0.35561988111944864
arousal_primary_6s,Eye_Pupil,classification,LSTM,20260907,4,1.0821954239335014,0.34554410836921245
arousal_primary_6s,Eye_Pupil,classification,LSTM,20260907,5,1.075987469547072,0.32989586654128766
arousal_primary_6s,Eye_Pupil,classification,LSTM,20260907,6,1.0712962712948226,0.3234322152083434
arousal_primary_6s,Eye_Pupil,classification,LSTM,20260907,7,1.0651900706224913,0.330629384482622
arousal_primary_6s,Eye_Pupil,classification,LSTM,20260907,8,1.0624557046345866,0.3282425312048498
arousal_primary_6s,Eye_Pupil,classification,LSTM,20260908,1,1.097948397380013,0.3556721499304448
arousal_primary_6s,Eye_Pupil,classification,LSTM,20260908,2,1.0931231184000096,0.35876437814595535
arousal_primary_6s,Eye_Pupil,classification,LSTM,20260908,3,1.0892124240901195,0.3588447872934081
arousal_primary_6s,Eye_Pupil,classification,LSTM,20260908,4,1.0852997011420502,0.3629902241646864
arousal_primary_6s,Eye_Pupil,classification,LSTM,20260908,5,1.0821746315204404,0.3602596899716382
arousal_primary_6s,Eye_Pupil,classification,LSTM,20260908,6,1.078710654049151,0.35524234336679594
arousal_primary_6s,Eye_Pupil,classification,LSTM,20260908,7,1.073620849338307,0.34131237036109774
arousal_primary_6s,Eye_Pupil,classification,LSTM,20260908,8,1.065794743965519,0.33159288829951605
arousal_primary_6s,Eye_Pupil,classification,LSTM,20260908,9,1.0610852973837008,0.333289914908631
arousal_primary_6s,Eye_Pupil,classification,LSTM,20260908,10,1.0548856182233781,0.3290240676948086
arousal_primary_6s,Eye_Pupil,classification,BiLSTM,20260907,1,1.0999210192514786,0.3609856060339578
arousal_primary_6s,Eye_Pupil,classification,BiLSTM,20260907,2,1.0904091634682669,0.37234273177692745
arousal_primary_6s,Eye_Pupil,classification,BiLSTM,20260907,3,1.084919939588351,0.3692576351097481
arousal_primary_6s,Eye_Pupil,classification,BiLSTM,20260907,4,1.078970399173679,0.35241145751177516
arousal_primary_6s,Eye_Pupil,classification,BiLSTM,20260907,5,1.073483021715554,0.3467790556106025
arousal_primary_6s,Eye_Pupil,classification,BiLSTM,20260907,6,1.0675366215013393,0.33750867105031457
arousal_primary_6s,Eye_Pupil,classification,BiLSTM,20260907,7,1.0591058822046262,0.3406132676451953
arousal_primary_6s,Eye_Pupil,classification,BiLSTM,20260907,8,1.0524321180657852,0.3317087092167688
arousal_primary_6s,Eye_Pupil,classification,BiLSTM,20260908,1,1.0965852208195337,0.362933634627351
arousal_primary_6s,Eye_Pupil,classification,BiLSTM,20260908,2,1.0896067279430932,0.36284190112975423
arousal_primary_6s,Eye_Pupil,classification,BiLSTM,20260908,3,1.0834143144496973,0.36381630616879834
arousal_primary_6s,Eye_Pupil,classification,BiLSTM,20260908,4,1.0781231844294745,0.3546208858331405
arousal_primary_6s,Eye_Pupil,classification,BiLSTM,20260908,5,1.0717850313212032,0.34902485602787586
arousal_primary_6s,Eye_Pupil,classification,BiLSTM,20260908,6,1.064438336595774,0.34193548875239665
arousal_primary_6s,Eye_Pupil,classification,BiLSTM,20260908,7,1.058743869718875,0.3316017840461691
arousal_primary_6s,Eye_Pupil,classification,BiLSTM,20260908,8,1.0537711644236134,0.32942489841290534
arousal_primary_6s,Eye_Pupil,classification,BiLSTM,20260908,9,1.0472171535085764,0.3348221820381452
arousal_primary_6s,Eye_Pupil,regression,TCN,20260907,1,1.034450245340771,-1.004289969245848
arousal_primary_6s,Eye_Pupil,regression,TCN,20260907,2,1.0136335030070285,-1.0025425184027927
arousal_primary_6s,Eye_Pupil,regression,TCN,20260907,3,1.00460248214188,-1.001425922184497
arousal_primary_6s,Eye_Pupil,regression,TCN,20260907,4,1.0036628487828707,-1.0034164392258562
arousal_primary_6s,Eye_Pupil,regression,TCN,20260907,5,0.9976117049967245,-1.007070478815403
arousal_primary_6s,Eye_Pupil,regression,TCN,20260907,6,0.9942040341699381,-1.008382687154163
arousal_primary_6s,Eye_Pupil,regression,TCN,20260907,7,0.992742173596269,-1.0080667015237972
arousal_primary_6s,Eye_Pupil,regression,TCN,20260907,8,0.9890187499227696,-1.0213343173951244
arousal_primary_6s,Eye_Pupil,regression,TCN,20260907,9,0.9855625496147582,-1.0441875138406453
arousal_primary_6s,Eye_Pupil,regression,TCN,20260908,1,1.0357359418922611,-1.0062789704490245
arousal_primary_6s,Eye_Pupil,regression,TCN,20260908,2,1.0251695944761532,-1.0023354282372319
arousal_primary_6s,Eye_Pupil,regression,TCN,20260908,3,1.0089523473176616,-1.0024788719395539
arousal_primary_6s,Eye_Pupil,regression,TCN,20260908,4,1.0008147506098957,-1.009446094258014
arousal_primary_6s,Eye_Pupil,regression,TCN,20260908,5,0.9969972972861411,-1.0092271723743145
arousal_primary_6s,Eye_Pupil,regression,TCN,20260908,6,0.9970053611722651,-1.0131747717754447
arousal_primary_6s,Eye_Pupil,regression,TCN,20260908,7,0.9939880205378382,-1.0181190460473792
arousal_primary_6s,Eye_Pupil,regression,TCN,20260908,8,0.9919462679617859,-1.02955069280311
arousal_primary_6s,Eye_Pupil,regression,LSTM,20260907,1,1.0082514131256053,-0.995799880973524
arousal_primary_6s,Eye_Pupil,regression,LSTM,20260907,2,0.9978292338666885,-0.9943786590090105
arousal_primary_6s,Eye_Pupil,regression,LSTM,20260907,3,0.9960913477618114,-0.9964364739438093
arousal_primary_6s,Eye_Pupil,regression,LSTM,20260907,4,0.9921614910963195,-0.997628387656569
arousal_primary_6s,Eye_Pupil,regression,LSTM,20260907,5,0.9898098331695123,-1.004776062328959
arousal_primary_6s,Eye_Pupil,regression,LSTM,20260907,6,0.9856379816638616,-1.0081128919685884
arousal_primary_6s,Eye_Pupil,regression,LSTM,20260907,7,0.980750783312712,-1.0101210046134559
arousal_primary_6s,Eye_Pupil,regression,LSTM,20260907,8,0.9793951838935349,-1.019203533507512
arousal_primary_6s,Eye_Pupil,regression,LSTM,20260908,1,1.0167287495213124,-1.0052949651910024
arousal_primary_6s,Eye_Pupil,regression,LSTM,20260908,2,1.0010885772920861,-1.0044367431405061
arousal_primary_6s,Eye_Pupil,regression,LSTM,20260908,3,0.9961929640379293,-1.0098710212439164
arousal_primary_6s,Eye_Pupil,regression,LSTM,20260908,4,0.9941663194146956,-1.0077909973702708
arousal_primary_6s,Eye_Pupil,regression,LSTM,20260908,5,0.9922503004480275,-1.0139333742812253
arousal_primary_6s,Eye_Pupil,regression,LSTM,20260908,6,0.9875645779251735,-1.0253534153721462
arousal_primary_6s,Eye_Pupil,regression,LSTM,20260908,7,0.9846229973152452,-1.0267233546183814
arousal_primary_6s,Eye_Pupil,regression,LSTM,20260908,8,0.9829992484989973,-1.027897254676083
arousal_primary_6s,Eye_Pupil,regression,BiLSTM,20260907,1,1.004692028098401,-0.9994523941299738
arousal_primary_6s,Eye_Pupil,regression,BiLSTM,20260907,2,0.9939173012575219,-1.0059990812301731
arousal_primary_6s,Eye_Pupil,regression,BiLSTM,20260907,3,0.9905403684984471,-1.013297998528289
arousal_primary_6s,Eye_Pupil,regression,BiLSTM,20260907,4,0.9853004791157657,-1.0221433677464633
arousal_primary_6s,Eye_Pupil,regression,BiLSTM,20260907,5,0.9793468880533502,-1.0292654803096792
arousal_primary_6s,Eye_Pupil,regression,BiLSTM,20260907,6,0.9757450393444334,-1.0432408288752177
arousal_primary_6s,Eye_Pupil,regression,BiLSTM,20260907,7,0.9699965178243721,-1.0235558784421666
arousal_primary_6s,Eye_Pupil,regression,BiLSTM,20260907,8,0.9624412330746193,-1.0354439581693518
arousal_primary_6s,Eye_Pupil,regression,BiLSTM,20260908,1,1.001446382969803,-0.9949049560065478
arousal_primary_6s,Eye_Pupil,regression,BiLSTM,20260908,2,0.9929621917755073,-0.9975658329355384
arousal_primary_6s,Eye_Pupil,regression,BiLSTM,20260908,3,0.9885604944640947,-1.000862898705238
arousal_primary_6s,Eye_Pupil,regression,BiLSTM,20260908,4,0.9846602625763653,-1.0068075014937277
arousal_primary_6s,Eye_Pupil,regression,BiLSTM,20260908,5,0.9795473985896241,-1.0228371738450592
arousal_primary_6s,Eye_Pupil,regression,BiLSTM,20260908,6,0.972772032701204,-1.0334537354750728
arousal_primary_6s,Eye_Pupil,regression,BiLSTM,20260908,7,0.9651865664405677,-1.0393128114677417
arousal_primary_6s,Eye_Pupil,regression,BiLSTM,20260908,8,0.9594361285633041,-1.0428527604562536
arousal_primary_6s,Pupil_no_quality,classification,TCN,20260907,1,1.1061144946983177,0.35625497020154107
arousal_primary_6s,Pupil_no_quality,classification,TCN,20260907,2,1.097506744344712,0.34930044847838226
arousal_primary_6s,Pupil_no_quality,classification,TCN,20260907,3,1.0966074729381812,0.3618961395526382
arousal_primary_6s,Pupil_no_quality,classification,TCN,20260907,4,1.0944787621392331,0.37039030265390693
arousal_primary_6s,Pupil_no_quality,classification,TCN,20260907,5,1.093147493720372,0.3507906935223195
arousal_primary_6s,Pupil_no_quality,classification,TCN,20260907,6,1.0941992112427412,0.3722492476066844
arousal_primary_6s,Pupil_no_quality,classification,TCN,20260907,7,1.0922656261296853,0.35711627200077084
arousal_primary_6s,Pupil_no_quality,classification,TCN,20260907,8,1.0915965280812086,0.3653721492169211
arousal_primary_6s,Pupil_no_quality,classification,TCN,20260907,9,1.0910645992013344,0.37183331061386815
arousal_primary_6s,Pupil_no_quality,classification,TCN,20260907,10,1.0887887432743761,0.36917727786959753
arousal_primary_6s,Pupil_no_quality,classification,TCN,20260907,11,1.0889631663155745,0.36662244156912316
arousal_primary_6s,Pupil_no_quality,classification,TCN,20260907,12,1.089445091147142,0.3657934098933046
arousal_primary_6s,Pupil_no_quality,classification,TCN,20260908,1,1.1082746602134288,0.3458529861143691
arousal_primary_6s,Pupil_no_quality,classification,TCN,20260908,2,1.0964544260512439,0.3533594471668016
arousal_primary_6s,Pupil_no_quality,classification,TCN,20260908,3,1.0964359866906397,0.35516794599139956
arousal_primary_6s,Pupil_no_quality,classification,TCN,20260908,4,1.093779436373492,0.36022375923489314
arousal_primary_6s,Pupil_no_quality,classification,TCN,20260908,5,1.0923116715551657,0.3543617353984528
arousal_primary_6s,Pupil_no_quality,classification,TCN,20260908,6,1.091962956211617,0.36294885288005935
arousal_primary_6s,Pupil_no_quality,classification,TCN,20260908,7,1.0904935812040462,0.3631780865254989
arousal_primary_6s,Pupil_no_quality,classification,TCN,20260908,8,1.0904141994877985,0.3646675793584152
arousal_primary_6s,Pupil_no_quality,classification,TCN,20260908,9,1.0889297851053648,0.3531829930978384
arousal_primary_6s,Pupil_no_quality,classification,TCN,20260908,10,1.0897355989322477,0.3528475022957766
arousal_primary_6s,Pupil_no_quality,classification,TCN,20260908,11,1.0883542713911638,0.3579771161263377
arousal_primary_6s,Pupil_no_quality,classification,TCN,20260908,12,1.0884342941085603,0.3669218549849007
arousal_primary_6s,Pupil_no_quality,classification,TCN,20260908,13,1.087979533587007,0.3634040663575483
arousal_primary_6s,Pupil_no_quality,classification,TCN,20260908,14,1.0860613905371592,0.36153682586134117
arousal_primary_6s,Pupil_no_quality,classification,TCN,20260908,15,1.084894192532582,0.36701940949766465
arousal_primary_6s,Pupil_no_quality,classification,TCN,20260908,16,1.0852458737228652,0.3663568699440517
arousal_primary_6s,Pupil_no_quality,classification,TCN,20260908,17,1.083907468330927,0.3565217375188527
arousal_primary_6s,Pupil_no_quality,classification,TCN,20260908,18,1.08291448791575,0.35813683105667843
arousal_primary_6s,Pupil_no_quality,classification,LSTM,20260907,1,1.098042245166466,0.3683950882053544
arousal_primary_6s,Pupil_no_quality,classification,LSTM,20260907,2,1.0950414889030151,0.37119714945799837
arousal_primary_6s,Pupil_no_quality,classification,LSTM,20260907,3,1.0943904344374806,0.3763633825457464
arousal_primary_6s,Pupil_no_quality,classification,LSTM,20260907,4,1.0932531425918357,0.373268373263051
arousal_primary_6s,Pupil_no_quality,classification,LSTM,20260907,5,1.0921205275159587,0.3735541052373854
arousal_primary_6s,Pupil_no_quality,classification,LSTM,20260907,6,1.0913636255320696,0.37228068290790817
arousal_primary_6s,Pupil_no_quality,classification,LSTM,20260907,7,1.0899812950956789,0.37328468162952255
arousal_primary_6s,Pupil_no_quality,classification,LSTM,20260907,8,1.0893266386832052,0.3802554469538806
arousal_primary_6s,Pupil_no_quality,classification,LSTM,20260907,9,1.0886586323111624,0.37764163056625416
arousal_primary_6s,Pupil_no_quality,classification,LSTM,20260907,10,1.087989092296272,0.37402657166470876
arousal_primary_6s,Pupil_no_quality,classification,LSTM,20260907,11,1.0868977909784845,0.37719475123925056
arousal_primary_6s,Pupil_no_quality,classification,LSTM,20260907,12,1.0867114222568015,0.3796811416235299
arousal_primary_6s,Pupil_no_quality,classification,LSTM,20260907,13,1.0854231600788211,0.37536782232801164
arousal_primary_6s,Pupil_no_quality,classification,LSTM,20260907,14,1.0847125935575659,0.36882415590521184
arousal_primary_6s,Pupil_no_quality,classification,LSTM,20260908,1,1.1003858375676248,0.3711096616988025
arousal_primary_6s,Pupil_no_quality,classification,LSTM,20260908,2,1.0963061147101425,0.3749032070648878
arousal_primary_6s,Pupil_no_quality,classification,LSTM,20260908,3,1.0948053172480174,0.3729563021328487
arousal_primary_6s,Pupil_no_quality,classification,LSTM,20260908,4,1.0942719882495726,0.38000647548293576
arousal_primary_6s,Pupil_no_quality,classification,LSTM,20260908,5,1.092890559692631,0.3756600789884673
arousal_primary_6s,Pupil_no_quality,classification,LSTM,20260908,6,1.09199563764461,0.3701634251480014
arousal_primary_6s,Pupil_no_quality,classification,LSTM,20260908,7,1.0904381203954652,0.3688304915983413
arousal_primary_6s,Pupil_no_quality,classification,LSTM,20260908,8,1.0889458753272154,0.37136998353258166
arousal_primary_6s,Pupil_no_quality,classification,LSTM,20260908,9,1.0883503759869877,0.3738748599010775
arousal_primary_6s,Pupil_no_quality,classification,LSTM,20260908,10,1.0869793074612644,0.3647575801631827
arousal_primary_6s,Pupil_no_quality,classification,BiLSTM,20260907,1,1.0975374940301286,0.3800855934626155
arousal_primary_6s,Pupil_no_quality,classification,BiLSTM,20260907,2,1.0948597970921343,0.3877982340125865
arousal_primary_6s,Pupil_no_quality,classification,BiLSTM,20260907,3,1.0935994953631085,0.3906857353112961
arousal_primary_6s,Pupil_no_quality,classification,BiLSTM,20260907,4,1.0915077873956025,0.38236699518427686
arousal_primary_6s,Pupil_no_quality,classification,BiLSTM,20260907,5,1.091388342402384,0.3829988022363604
arousal_primary_6s,Pupil_no_quality,classification,BiLSTM,20260907,6,1.089765055685204,0.3793800834722467
arousal_primary_6s,Pupil_no_quality,classification,BiLSTM,20260907,7,1.0886665838986802,0.3774741910246351
arousal_primary_6s,Pupil_no_quality,classification,BiLSTM,20260907,8,1.0875127755195846,0.3718627003239874
arousal_primary_6s,Pupil_no_quality,classification,BiLSTM,20260907,9,1.086886818646609,0.36402627067906645
arousal_primary_6s,Pupil_no_quality,classification,BiLSTM,20260908,1,1.0971237984115434,0.3656173180176573
arousal_primary_6s,Pupil_no_quality,classification,BiLSTM,20260908,2,1.0939150168958482,0.3680809995599331
arousal_primary_6s,Pupil_no_quality,classification,BiLSTM,20260908,3,1.0929537966772496,0.3821865715108148
arousal_primary_6s,Pupil_no_quality,classification,BiLSTM,20260908,4,1.0914510866482205,0.3742667925015314
arousal_primary_6s,Pupil_no_quality,classification,BiLSTM,20260908,5,1.0904437458680882,0.380056775580616
arousal_primary_6s,Pupil_no_quality,classification,BiLSTM,20260908,6,1.0892234916907024,0.38171057121980567
arousal_primary_6s,Pupil_no_quality,classification,BiLSTM,20260908,7,1.0880071112334604,0.3904194110168665
arousal_primary_6s,Pupil_no_quality,classification,BiLSTM,20260908,8,1.0867154083460684,0.3782963195414546
arousal_primary_6s,Pupil_no_quality,classification,BiLSTM,20260908,9,1.0856420863348153,0.3814719221019312
arousal_primary_6s,Pupil_no_quality,classification,BiLSTM,20260908,10,1.0848636833812597,0.37702617195483734
arousal_primary_6s,Pupil_no_quality,classification,BiLSTM,20260908,11,1.0842023150027416,0.37918755938766024
arousal_primary_6s,Pupil_no_quality,classification,BiLSTM,20260908,12,1.0831266774541701,0.3713348705908984
arousal_primary_6s,Pupil_no_quality,classification,BiLSTM,20260908,13,1.080472390385853,0.3729586714433638
arousal_primary_6s,Pupil_no_quality,regression,TCN,20260907,1,1.0468355310770647,-0.9989064056911057
arousal_primary_6s,Pupil_no_quality,regression,TCN,20260907,2,1.0116751189064042,-0.9994133160600234
arousal_primary_6s,Pupil_no_quality,regression,TCN,20260907,3,1.0087742476165735,-0.9998583933332266
arousal_primary_6s,Pupil_no_quality,regression,TCN,20260907,4,1.0089257001806313,-1.0003695664113605
arousal_primary_6s,Pupil_no_quality,regression,TCN,20260907,5,1.0063921641541882,-1.0005941627332717
arousal_primary_6s,Pupil_no_quality,regression,TCN,20260907,6,1.000825294461768,-1.000957687648882
arousal_primary_6s,Pupil_no_quality,regression,TCN,20260907,7,1.0024282494369818,-1.000410724970009
arousal_primary_6s,Pupil_no_quality,regression,TCN,20260907,8,1.0021088816152808,-1.0009930216673513
arousal_primary_6s,Pupil_no_quality,regression,TCN,20260908,1,1.0619288344278874,-1.0055346145048931
arousal_primary_6s,Pupil_no_quality,regression,TCN,20260908,2,1.0188312913778441,-1.002024288747549
arousal_primary_6s,Pupil_no_quality,regression,TCN,20260908,3,1.0093507413785157,-1.0017660554610246
arousal_primary_6s,Pupil_no_quality,regression,TCN,20260908,4,1.0157220901310426,-1.001718692492542
arousal_primary_6s,Pupil_no_quality,regression,TCN,20260908,5,1.007345757763684,-1.0009175111215254
arousal_primary_6s,Pupil_no_quality,regression,TCN,20260908,6,1.0020079700878406,-1.0013472885037085
arousal_primary_6s,Pupil_no_quality,regression,TCN,20260908,7,1.0024722922098632,-1.0017199768110259
arousal_primary_6s,Pupil_no_quality,regression,TCN,20260908,8,1.0004703220056028,-1.0021348222035038
arousal_primary_6s,Pupil_no_quality,regression,TCN,20260908,9,0.9978735462267417,-1.001987478543964
arousal_primary_6s,Pupil_no_quality,regression,TCN,20260908,10,0.9975393409384881,-1.0025669956413874
arousal_primary_6s,Pupil_no_quality,regression,TCN,20260908,11,0.995843356722595,-1.0018032496622626
arousal_primary_6s,Pupil_no_quality,regression,LSTM,20260907,1,1.0027985963303816,-1.0034819297488555
arousal_primary_6s,Pupil_no_quality,regression,LSTM,20260907,2,1.0006233393987303,-1.0025338190699475
arousal_primary_6s,Pupil_no_quality,regression,LSTM,20260907,3,0.9981492786004112,-1.0029871636069987
arousal_primary_6s,Pupil_no_quality,regression,LSTM,20260907,4,0.9991199132677578,-1.0035566187349176
arousal_primary_6s,Pupil_no_quality,regression,LSTM,20260907,5,0.9975772445563627,-1.003806725529206
arousal_primary_6s,Pupil_no_quality,regression,LSTM,20260907,6,0.9959282026386796,-1.0046362095720054
arousal_primary_6s,Pupil_no_quality,regression,LSTM,20260907,7,0.9957852793388626,-1.0076742438778623
arousal_primary_6s,Pupil_no_quality,regression,LSTM,20260907,8,0.9957758622280912,-1.0061695723061832
arousal_primary_6s,Pupil_no_quality,regression,LSTM,20260908,1,1.0034640827534362,-0.9985508723622685
arousal_primary_6s,Pupil_no_quality,regression,LSTM,20260908,2,1.0014820431718034,-0.9989588049529212
arousal_primary_6s,Pupil_no_quality,regression,LSTM,20260908,3,0.9996778343739999,-0.9993913300687233
arousal_primary_6s,Pupil_no_quality,regression,LSTM,20260908,4,0.9983482387283785,-1.000263839771975
arousal_primary_6s,Pupil_no_quality,regression,LSTM,20260908,5,0.9971790737000065,-1.0003955965293139
arousal_primary_6s,Pupil_no_quality,regression,LSTM,20260908,6,0.9974915025784962,-1.0020193527546624
arousal_primary_6s,Pupil_no_quality,regression,LSTM,20260908,7,0.996143691464311,-1.0025794054873536
arousal_primary_6s,Pupil_no_quality,regression,LSTM,20260908,8,0.9951361481941018,-1.0035233183175636
arousal_primary_6s,Pupil_no_quality,regression,BiLSTM,20260907,1,1.0004870194861326,-1.0019319651130498
arousal_primary_6s,Pupil_no_quality,regression,BiLSTM,20260907,2,0.9977086693956386,-1.0016278832984966
arousal_primary_6s,Pupil_no_quality,regression,BiLSTM,20260907,3,0.9965652063096708,-1.0013409571160266
arousal_primary_6s,Pupil_no_quality,regression,BiLSTM,20260907,4,0.9940664170938496,-1.003558504398817
arousal_primary_6s,Pupil_no_quality,regression,BiLSTM,20260907,5,0.9944021015328015,-1.0030513646701833
arousal_primary_6s,Pupil_no_quality,regression,BiLSTM,20260907,6,0.9932621963381661,-1.004638494370085
arousal_primary_6s,Pupil_no_quality,regression,BiLSTM,20260907,7,0.9927295007602733,-1.0042518653640982
arousal_primary_6s,Pupil_no_quality,regression,BiLSTM,20260907,8,0.9928480811247421,-1.0075058531791783
arousal_primary_6s,Pupil_no_quality,regression,BiLSTM,20260907,9,0.9901454301495342,-1.0087822135480768
arousal_primary_6s,Pupil_no_quality,regression,BiLSTM,20260908,1,1.0029955105258317,-0.9988550982726703
arousal_primary_6s,Pupil_no_quality,regression,BiLSTM,20260908,2,0.9980761648035373,-0.9991546014029726
arousal_primary_6s,Pupil_no_quality,regression,BiLSTM,20260908,3,0.9960521491664783,-1.0011005919857627
arousal_primary_6s,Pupil_no_quality,regression,BiLSTM,20260908,4,0.9956427096474351,-0.9996450581100956
arousal_primary_6s,Pupil_no_quality,regression,BiLSTM,20260908,5,0.9929946154682144,-1.0022842788861246
arousal_primary_6s,Pupil_no_quality,regression,BiLSTM,20260908,6,0.9922324712725653,-1.003346470458805
arousal_primary_6s,Pupil_no_quality,regression,BiLSTM,20260908,7,0.9911880665578563,-1.0052138507492008
arousal_primary_6s,Pupil_no_quality,regression,BiLSTM,20260908,8,0.9898006500876256,-1.0079292201884238
arousal_primary_6s,Eye_Pupil_no_quality,classification,TCN,20260907,1,1.1068325782097221,0.36278577286685665
arousal_primary_6s,Eye_Pupil_no_quality,classification,TCN,20260907,2,1.0949651410825787,0.3645956496169271
arousal_primary_6s,Eye_Pupil_no_quality,classification,TCN,20260907,3,1.0916194760281106,0.37100383547193805
arousal_primary_6s,Eye_Pupil_no_quality,classification,TCN,20260907,4,1.0882515217629596,0.35955316804184767
arousal_primary_6s,Eye_Pupil_no_quality,classification,TCN,20260907,5,1.0868946661860306,0.3688028614993112
arousal_primary_6s,Eye_Pupil_no_quality,classification,TCN,20260907,6,1.0829079891231348,0.3577118606906914
arousal_primary_6s,Eye_Pupil_no_quality,classification,TCN,20260907,7,1.0788319307260703,0.3539117346890027
arousal_primary_6s,Eye_Pupil_no_quality,classification,TCN,20260907,8,1.0765599335696139,0.36230010169917165
arousal_primary_6s,Eye_Pupil_no_quality,classification,TCN,20260907,9,1.0776010072996405,0.3509966081177166
arousal_primary_6s,Eye_Pupil_no_quality,classification,TCN,20260908,1,1.1059355214656863,0.35752469382734814
arousal_primary_6s,Eye_Pupil_no_quality,classification,TCN,20260908,2,1.0970260454542853,0.354903412935203
arousal_primary_6s,Eye_Pupil_no_quality,classification,TCN,20260908,3,1.0929273238234252,0.3609625060354451
arousal_primary_6s,Eye_Pupil_no_quality,classification,TCN,20260908,4,1.0910692643357678,0.3614007570688098
arousal_primary_6s,Eye_Pupil_no_quality,classification,TCN,20260908,5,1.088100146556246,0.35756343230865717
arousal_primary_6s,Eye_Pupil_no_quality,classification,TCN,20260908,6,1.085971825893586,0.3570305659518882
arousal_primary_6s,Eye_Pupil_no_quality,classification,TCN,20260908,7,1.0818287597468392,0.34698181625313856
arousal_primary_6s,Eye_Pupil_no_quality,classification,TCN,20260908,8,1.080279222256825,0.3555028537117494
arousal_primary_6s,Eye_Pupil_no_quality,classification,TCN,20260908,9,1.0759183022793282,0.343101018252393
arousal_primary_6s,Eye_Pupil_no_quality,classification,TCN,20260908,10,1.07367943998132,0.3499030204316882
arousal_primary_6s,Eye_Pupil_no_quality,classification,LSTM,20260907,1,1.0988319608735742,0.35663920909535396
arousal_primary_6s,Eye_Pupil_no_quality,classification,LSTM,20260907,2,1.0935150226239303,0.3630238001701683
arousal_primary_6s,Eye_Pupil_no_quality,classification,LSTM,20260907,3,1.089344316211476,0.3642957737567033
arousal_primary_6s,Eye_Pupil_no_quality,classification,LSTM,20260907,4,1.0850832038502551,0.36919338029084786
arousal_primary_6s,Eye_Pupil_no_quality,classification,LSTM,20260907,5,1.081251572342675,0.36105488228393734
arousal_primary_6s,Eye_Pupil_no_quality,classification,LSTM,20260907,6,1.0765930063729454,0.36368344622931514
arousal_primary_6s,Eye_Pupil_no_quality,classification,LSTM,20260907,7,1.0734017191113752,0.3546381473046722
arousal_primary_6s,Eye_Pupil_no_quality,classification,LSTM,20260907,8,1.0684417346566784,0.3581664682667752
