model_id,fold,scope,seed,macro_score,rows,participants,balanced_accuracy,macro_f1
fold1_stack_global_C0.001_20260912,1,stack_global_C0.001,20260912,0.3604230194423831,2886,5,0.3613998613998614,0.3573148403427859
fold1_stack_global_C0.01_20260912,1,stack_global_C0.01,20260912,0.36021980352574434,2886,5,0.36001386001386004,0.35570646002156464
fold1_stack_global_C0.1_20260912,1,stack_global_C0.1,20260912,0.3603893916186353,2886,5,0.35828135828135826,0.35683901062558004
fold1_stack_participant_C0.001_20260912,1,stack_participant_C0.001,20260912,0.3543896534906875,2886,5,0.35550935550935553,0.31741178079543125
fold1_stack_participant_C0.01_20260912,1,stack_participant_C0.01,20260912,0.3418510127357298,2886,5,0.34268884268884264,0.3176997390713507
fold1_stack_participant_C0.1_20260912,1,stack_participant_C0.1,20260912,0.36197018979767187,2886,5,0.3607068607068607,0.34444565845129005
fold2_pool_selected_20260911,2,pool_selected,20260911,0.34644313022916473,2612,5,0.34875742556856126,0.3480730292609187
fold2_pool_logistic_20260911,2,pool_logistic,20260911,0.34644313022916473,2612,5,0.34875742556856126,0.3480730292609187
fold2_pool_lda_20260911,2,pool_lda,20260911,0.33428482320446645,2612,5,0.33912264051460506,0.3349694247738542
fold2_pool_fixed_history_20260911,2,pool_fixed_history,20260911,0.3416223922529684,2612,5,0.34492425041301983,0.34506547256666414
fold2_pool_fixed_multiscale_20260911,2,pool_fixed_multiscale,20260911,0.33268608350976736,2612,5,0.3372491124468347,0.3359729796691609
fold2_stack_global_C0.001_20260911,2,stack_global_C0.001,20260911,0.31013393487690777,2612,5,0.31240377517663187,0.3090501184485013
fold2_stack_global_C0.01_20260911,2,stack_global_C0.01,20260911,0.30414440974322093,2612,5,0.30697124679250587,0.30014414840593534
fold2_stack_global_C0.1_20260911,2,stack_global_C0.1,20260911,0.32571925608359015,2612,5,0.3298648458645295,0.31284832452781686
fold2_stack_participant_C0.001_20260911,2,stack_participant_C0.001,20260911,0.3002417785296764,2612,5,0.30228479032654926,0.2488780500623969
fold2_stack_participant_C0.01_20260911,2,stack_participant_C0.01,20260911,0.2976151945563086,2612,5,0.2992135048683609,0.25083744430621674
fold2_stack_participant_C0.1_20260911,2,stack_participant_C0.1,20260911,0.3000893153255401,2612,5,0.3018735280677704,0.2639997449950893
fold2_pool_selected_20260912,2,pool_selected,20260912,0.34644313022916473,2612,5,0.34875742556856126,0.3480730292609187
fold2_pool_logistic_20260912,2,pool_logistic,20260912,0.34644313022916473,2612,5,0.34875742556856126,0.3480730292609187
fold2_pool_lda_20260912,2,pool_lda,20260912,0.33428482320446645,2612,5,0.33912264051460506,0.3349694247738542
fold2_pool_fixed_history_20260912,2,pool_fixed_history,20260912,0.3416223922529684,2612,5,0.34492425041301983,0.34506547256666414
fold2_pool_fixed_multiscale_20260912,2,pool_fixed_multiscale,20260912,0.33268608350976736,2612,5,0.3372491124468347,0.3359729796691609
fold2_stack_global_C0.001_20260912,2,stack_global_C0.001,20260912,0.31013393487690777,2612,5,0.31240377517663187,0.3090501184485013
fold2_stack_global_C0.01_20260912,2,stack_global_C0.01,20260912,0.30414440974322093,2612,5,0.30697124679250587,0.30014414840593534
fold2_stack_global_C0.1_20260912,2,stack_global_C0.1,20260912,0.32571925608359015,2612,5,0.3298648458645295,0.31284832452781686
fold2_stack_participant_C0.001_20260912,2,stack_participant_C0.001,20260912,0.3002417785296764,2612,5,0.30228479032654926,0.2488780500623969
fold2_stack_participant_C0.01_20260912,2,stack_participant_C0.01,20260912,0.2976151945563086,2612,5,0.2992135048683609,0.25083744430621674
fold2_stack_participant_C0.1_20260912,2,stack_participant_C0.1,20260912,0.3000893153255401,2612,5,0.3018735280677704,0.2639997449950893
fold3_pool_selected_20260911,3,pool_selected,20260911,0.37143764388315004,2659,5,0.3927131820262033,0.37685882411581056
fold3_pool_logistic_20260911,3,pool_logistic,20260911,0.37143764388315004,2659,5,0.3927131820262033,0.37685882411581056
fold3_pool_lda_20260911,3,pool_lda,20260911,0.37286182589160594,2659,5,0.3880269275599379,0.3744074824595949
fold3_pool_fixed_history_20260911,3,pool_fixed_history,20260911,0.3812007481167029,2659,5,0.3929538932762435,0.3846009678703315
fold3_pool_fixed_multiscale_20260911,3,pool_fixed_multiscale,20260911,0.3757850750225944,2659,5,0.38979043754916837,0.379754056358808
fold3_stack_global_C0.001_20260911,3,stack_global_C0.001,20260911,0.37995529989094173,2659,5,0.38996781920015483,0.3765424379829178
fold3_stack_global_C0.01_20260911,3,stack_global_C0.01,20260911,0.41738842418480504,2659,5,0.4148753473881667,0.41274539847971664
fold3_stack_global_C0.1_20260911,3,stack_global_C0.1,20260911,0.3876966200507562,2659,5,0.3785835178971427,0.3778165648700836
fold3_stack_participant_C0.001_20260911,3,stack_participant_C0.001,20260911,0.4199348187672534,2659,5,0.39546567719398906,0.3766447771623979
fold3_stack_participant_C0.01_20260911,3,stack_participant_C0.01,20260911,0.44882636615840354,2659,5,0.4136418518075949,0.3864979267687371
fold3_stack_participant_C0.1_20260911,3,stack_participant_C0.1,20260911,0.424338587766757,2659,5,0.3875468626905903,0.36242571673233615
fold3_pool_selected_20260912,3,pool_selected,20260912,0.37143764388315004,2659,5,0.3927131820262033,0.37685882411581056
fold3_pool_logistic_20260912,3,pool_logistic,20260912,0.37143764388315004,2659,5,0.3927131820262033,0.37685882411581056
fold3_pool_lda_20260912,3,pool_lda,20260912,0.37286182589160594,2659,5,0.3880269275599379,0.3744074824595949
fold3_pool_fixed_history_20260912,3,pool_fixed_history,20260912,0.3812007481167029,2659,5,0.3929538932762435,0.3846009678703315
fold3_pool_fixed_multiscale_20260912,3,pool_fixed_multiscale,20260912,0.3757850750225944,2659,5,0.38979043754916837,0.379754056358808
fold3_stack_global_C0.001_20260912,3,stack_global_C0.001,20260912,0.37995529989094173,2659,5,0.38996781920015483,0.3765424379829178
fold3_stack_global_C0.01_20260912,3,stack_global_C0.01,20260912,0.41738842418480504,2659,5,0.4148753473881667,0.41274539847971664
fold3_stack_global_C0.1_20260912,3,stack_global_C0.1,20260912,0.3876966200507562,2659,5,0.3785835178971427,0.3778165648700836
fold3_stack_participant_C0.001_20260912,3,stack_participant_C0.001,20260912,0.4199348187672534,2659,5,0.39546567719398906,0.3766447771623979
fold3_stack_participant_C0.01_20260912,3,stack_participant_C0.01,20260912,0.44882636615840354,2659,5,0.4136418518075949,0.3864979267687371
fold3_stack_participant_C0.1_20260912,3,stack_participant_C0.1,20260912,0.424338587766757,2659,5,0.3875468626905903,0.36242571673233615
fold4_pool_selected_20260911,4,pool_selected,20260911,0.33940895192439696,2660,5,0.3402622785609035,0.33480778839277453
fold4_pool_logistic_20260911,4,pool_logistic,20260911,0.3572059225235733,2660,5,0.3575311984920552,0.3540898724745652
fold4_pool_lda_20260911,4,pool_lda,20260911,0.33940895192439696,2660,5,0.3402622785609035,0.33480778839277453
fold4_pool_fixed_history_20260911,4,pool_fixed_history,20260911,0.3624226616314473,2660,5,0.3620501126971564,0.3595557549578973
fold4_pool_fixed_multiscale_20260911,4,pool_fixed_multiscale,20260911,0.3577894384465789,2660,5,0.3582933994331634,0.3548613133935398
fold4_stack_global_C0.001_20260911,4,stack_global_C0.001,20260911,0.3613067684122636,2660,5,0.36090447845011503,0.3599320687938587
fold4_stack_global_C0.01_20260911,4,stack_global_C0.01,20260911,0.35594441274441835,2660,5,0.3556411776831636,0.35549400903036693
fold4_stack_global_C0.1_20260911,4,stack_global_C0.1,20260911,0.3383439375206495,2660,5,0.33572597412843147,0.33525633133482663
fold4_stack_participant_C0.001_20260911,4,stack_participant_C0.001,20260911,0.36832483304450103,2660,5,0.36753566905294516,0.3004948638695462
fold4_stack_participant_C0.01_20260911,4,stack_participant_C0.01,20260911,0.3738863028758406,2660,5,0.3731781616069589,0.31231100812828716
fold4_stack_participant_C0.1_20260911,4,stack_participant_C0.1,20260911,0.35098377586701535,2660,5,0.3483869079581922,0.3052609535036468
fold4_pool_selected_20260912,4,pool_selected,20260912,0.33940895192439696,2660,5,0.3402622785609035,0.33480778839277453
fold4_pool_logistic_20260912,4,pool_logistic,20260912,0.3572059225235733,2660,5,0.3575311984920552,0.3540898724745652
fold4_pool_lda_20260912,4,pool_lda,20260912,0.33940895192439696,2660,5,0.3402622785609035,0.33480778839277453
fold4_pool_fixed_history_20260912,4,pool_fixed_history,20260912,0.3624226616314473,2660,5,0.3620501126971564,0.3595557549578973
fold4_pool_fixed_multiscale_20260912,4,pool_fixed_multiscale,20260912,0.3577894384465789,2660,5,0.3582933994331634,0.3548613133935398
fold4_stack_global_C0.001_20260912,4,stack_global_C0.001,20260912,0.3613067684122636,2660,5,0.36090447845011503,0.3599320687938587
fold4_stack_global_C0.01_20260912,4,stack_global_C0.01,20260912,0.35594441274441835,2660,5,0.3556411776831636,0.35549400903036693
fold4_stack_global_C0.1_20260912,4,stack_global_C0.1,20260912,0.3383439375206495,2660,5,0.33572597412843147,0.33525633133482663
fold4_stack_participant_C0.001_20260912,4,stack_participant_C0.001,20260912,0.36832483304450103,2660,5,0.36753566905294516,0.3004948638695462
fold4_stack_participant_C0.01_20260912,4,stack_participant_C0.01,20260912,0.3738863028758406,2660,5,0.3731781616069589,0.31231100812828716
fold4_stack_participant_C0.1_20260912,4,stack_participant_C0.1,20260912,0.35098377586701535,2660,5,0.3483869079581922,0.3052609535036468
fold5_pool_selected_20260911,5,pool_selected,20260911,0.3851267181978541,2707,5,0.369209644631931,0.36702506509947047
fold5_pool_logistic_20260911,5,pool_logistic,20260911,0.3851267181978541,2707,5,0.369209644631931,0.36702506509947047
fold5_pool_lda_20260911,5,pool_lda,20260911,0.38478730088883617,2707,5,0.36028067086807786,0.35541874320492856
fold5_pool_fixed_history_20260911,5,pool_fixed_history,20260911,0.3720647028735422,2707,5,0.35896177463165646,0.35776901790353666
fold5_pool_fixed_multiscale_20260911,5,pool_fixed_multiscale,20260911,0.3770589115402422,2707,5,0.3630585514799423,0.3616394475150224
fold5_stack_global_C0.001_20260911,5,stack_global_C0.001,20260911,0.39489990324170166,2707,5,0.37176608917706894,0.3687903048484155
fold5_stack_global_C0.01_20260911,5,stack_global_C0.01,20260911,0.38711022950538615,2707,5,0.36918235340241395,0.36605932282766557
fold5_stack_global_C0.1_20260911,5,stack_global_C0.1,20260911,0.35263807212185055,2707,5,0.3570316246924558,0.3562137264229168
fold5_stack_participant_C0.001_20260911,5,stack_participant_C0.001,20260911,0.3927802118698417,2707,5,0.35366130038452254,0.3114004734263293
fold5_stack_participant_C0.01_20260911,5,stack_participant_C0.01,20260911,0.38030846945050073,2707,5,0.35139236120389605,0.3205720688642311
fold5_stack_participant_C0.1_20260911,5,stack_participant_C0.1,20260911,0.35572070325862015,2707,5,0.3577858774540639,0.3413769081758808
fold5_pool_selected_20260912,5,pool_selected,20260912,0.3851267181978541,2707,5,0.369209644631931,0.36702506509947047
fold5_pool_logistic_20260912,5,pool_logistic,20260912,0.3851267181978541,2707,5,0.369209644631931,0.36702506509947047
fold5_pool_lda_20260912,5,pool_lda,20260912,0.38478730088883617,2707,5,0.36028067086807786,0.35541874320492856
fold5_pool_fixed_history_20260912,5,pool_fixed_history,20260912,0.3720647028735422,2707,5,0.35896177463165646,0.35776901790353666
fold5_pool_fixed_multiscale_20260912,5,pool_fixed_multiscale,20260912,0.3770589115402422,2707,5,0.3630585514799423,0.3616394475150224
fold5_stack_global_C0.001_20260912,5,stack_global_C0.001,20260912,0.39489990324170166,2707,5,0.37176608917706894,0.3687903048484155
fold5_stack_global_C0.01_20260912,5,stack_global_C0.01,20260912,0.38711022950538615,2707,5,0.36918235340241395,0.36605932282766557
fold5_stack_global_C0.1_20260912,5,stack_global_C0.1,20260912,0.35263807212185055,2707,5,0.3570316246924558,0.3562137264229168
fold5_stack_participant_C0.001_20260912,5,stack_participant_C0.001,20260912,0.3927802118698417,2707,5,0.35366130038452254,0.3114004734263293
fold5_stack_participant_C0.01_20260912,5,stack_participant_C0.01,20260912,0.38030846945050073,2707,5,0.35139236120389605,0.3205720688642311
fold5_stack_participant_C0.1_20260912,5,stack_participant_C0.1,20260912,0.35572070325862015,2707,5,0.3577858774540639,0.3413769081758808
