fold,inner,candidate_id,family,window,low,high,score,strength,scale
4,2,rank_w8_l0.200_h0.600,rank,8,0.2,0.6,0.30730196964383555,,
4,2,rank_w8_l0.200_h0.667,rank,8,0.2,0.6666666666666666,0.29088974467083567,,
4,2,rank_w8_l0.200_h0.800,rank,8,0.2,0.8,0.2672197404814953,,
4,2,rank_w8_l0.333_h0.600,rank,8,0.3333333333333333,0.6,0.3263681069292503,,
4,2,rank_w8_l0.333_h0.667,rank,8,0.3333333333333333,0.6666666666666666,0.3099558819562504,,
4,2,rank_w8_l0.333_h0.800,rank,8,0.3333333333333333,0.8,0.2862858777669101,,
4,2,rank_w8_l0.400_h0.600,rank,8,0.4,0.6,0.33369732151263615,,
4,2,rank_w8_l0.400_h0.667,rank,8,0.4,0.6666666666666666,0.31728509653963627,,
4,2,rank_w8_l0.400_h0.800,rank,8,0.4,0.8,0.293615092350296,,
4,2,center_w8_s0.25_scaleFalse,center,8,,,0.3001159732215474,0.25,False
4,2,center_w8_s0.25_scaleTrue,center,8,,,0.3393750975204628,0.25,True
4,2,center_w8_s0.5_scaleFalse,center,8,,,0.305555954760944,0.5,False
4,2,center_w8_s0.5_scaleTrue,center,8,,,0.32394341917382485,0.5,True
4,2,center_w8_s1.0_scaleFalse,center,8,,,0.32002966433882535,1.0,False
4,2,center_w8_s1.0_scaleTrue,center,8,,,0.31999689245308127,1.0,True
4,2,rank_w32_l0.200_h0.600,rank,32,0.2,0.6,0.3077132302373178,,
4,2,rank_w32_l0.200_h0.667,rank,32,0.2,0.6666666666666666,0.2943054882590538,,
4,2,rank_w32_l0.200_h0.800,rank,32,0.2,0.8,0.26617617529263987,,
4,2,rank_w32_l0.333_h0.600,rank,32,0.3333333333333333,0.6,0.32681941642777773,,
4,2,rank_w32_l0.333_h0.667,rank,32,0.3333333333333333,0.6666666666666666,0.31341167444951373,,
4,2,rank_w32_l0.333_h0.800,rank,32,0.3333333333333333,0.8,0.28528236148309977,,
4,2,rank_w32_l0.400_h0.600,rank,32,0.4,0.6,0.33450601930835494,,
4,2,rank_w32_l0.400_h0.667,rank,32,0.4,0.6666666666666666,0.32109827733009094,,
4,2,rank_w32_l0.400_h0.800,rank,32,0.4,0.8,0.29296896436367703,,
4,2,center_w32_s0.25_scaleFalse,center,32,,,0.30841990816016274,0.25,False
4,2,center_w32_s0.25_scaleTrue,center,32,,,0.36377622860252407,0.25,True
4,2,center_w32_s0.5_scaleFalse,center,32,,,0.31233449162676596,0.5,False
4,2,center_w32_s0.5_scaleTrue,center,32,,,0.3385319462459215,0.5,True
4,2,center_w32_s1.0_scaleFalse,center,32,,,0.3285978737190487,1.0,False
4,2,center_w32_s1.0_scaleTrue,center,32,,,0.3274397815582491,1.0,True
4,2,rank_w64_l0.200_h0.600,rank,64,0.2,0.6,0.3077132302373178,,
4,2,rank_w64_l0.200_h0.667,rank,64,0.2,0.6666666666666666,0.2943054882590538,,
4,2,rank_w64_l0.200_h0.800,rank,64,0.2,0.8,0.26617617529263987,,
4,2,rank_w64_l0.333_h0.600,rank,64,0.3333333333333333,0.6,0.32681941642777773,,
4,2,rank_w64_l0.333_h0.667,rank,64,0.3333333333333333,0.6666666666666666,0.31341167444951373,,
4,2,rank_w64_l0.333_h0.800,rank,64,0.3333333333333333,0.8,0.28528236148309977,,
4,2,rank_w64_l0.400_h0.600,rank,64,0.4,0.6,0.33450601930835494,,
4,2,rank_w64_l0.400_h0.667,rank,64,0.4,0.6666666666666666,0.32109827733009094,,
4,2,rank_w64_l0.400_h0.800,rank,64,0.4,0.8,0.29296896436367703,,
4,2,center_w64_s0.25_scaleFalse,center,64,,,0.30841990816016274,0.25,False
4,2,center_w64_s0.25_scaleTrue,center,64,,,0.36405634064734205,0.25,True
4,2,center_w64_s0.5_scaleFalse,center,64,,,0.31233449162676596,0.5,False
4,2,center_w64_s0.5_scaleTrue,center,64,,,0.3388120582907394,0.5,True
4,2,center_w64_s1.0_scaleFalse,center,64,,,0.3285978737190487,1.0,False
4,2,center_w64_s1.0_scaleTrue,center,64,,,0.3271325618961907,1.0,True
4,3,rank_w1_l0.200_h0.600,rank,1,0.2,0.6,0.31775949865082104,,
4,3,rank_w1_l0.200_h0.667,rank,1,0.2,0.6666666666666666,0.322616431898434,,
4,3,rank_w1_l0.200_h0.800,rank,1,0.2,0.8,0.333505765198541,,
4,3,rank_w1_l0.333_h0.600,rank,1,0.3333333333333333,0.6,0.32244471079483966,,
4,3,rank_w1_l0.333_h0.667,rank,1,0.3333333333333333,0.6666666666666666,0.3273016440424526,,
4,3,rank_w1_l0.333_h0.800,rank,1,0.3333333333333333,0.8,0.33819097734255965,,
4,3,rank_w1_l0.400_h0.600,rank,1,0.4,0.6,0.3171936139563201,,
4,3,rank_w1_l0.400_h0.667,rank,1,0.4,0.6666666666666666,0.322050547203933,,
4,3,rank_w1_l0.400_h0.800,rank,1,0.4,0.8,0.3329398805040401,,
4,3,center_w1_s0.25_scaleFalse,center,1,,,0.34933068488893826,0.25,False
4,3,center_w1_s0.25_scaleTrue,center,1,,,0.33976085724228083,0.25,True
4,3,center_w1_s0.5_scaleFalse,center,1,,,0.34734282337531347,0.5,False
4,3,center_w1_s0.5_scaleTrue,center,1,,,0.348251918777717,0.5,True
4,3,center_w1_s1.0_scaleFalse,center,1,,,0.35123235519286766,1.0,False
4,3,center_w1_s1.0_scaleTrue,center,1,,,0.35056635765570715,1.0,True
4,3,rank_w8_l0.200_h0.600,rank,8,0.2,0.6,0.32040028486561795,,
4,3,rank_w8_l0.200_h0.667,rank,8,0.2,0.6666666666666666,0.32205057095257955,,
4,3,rank_w8_l0.200_h0.800,rank,8,0.2,0.8,0.3374178435418994,,
4,3,rank_w8_l0.333_h0.600,rank,8,0.3333333333333333,0.6,0.33987005065471204,,
4,3,rank_w8_l0.333_h0.667,rank,8,0.3333333333333333,0.6666666666666666,0.34152033674167354,,
4,3,rank_w8_l0.333_h0.800,rank,8,0.3333333333333333,0.8,0.3568876093309935,,
4,3,rank_w8_l0.400_h0.600,rank,8,0.4,0.6,0.3263287181879843,,
4,3,rank_w8_l0.400_h0.667,rank,8,0.4,0.6666666666666666,0.32797900427494586,,
4,3,rank_w8_l0.400_h0.800,rank,8,0.4,0.8,0.34334627686426583,,
4,3,center_w8_s0.25_scaleFalse,center,8,,,0.3426418179346155,0.25,False
4,3,center_w8_s0.25_scaleTrue,center,8,,,0.3493024370484753,0.25,True
4,3,center_w8_s0.5_scaleFalse,center,8,,,0.3388880957716164,0.5,False
4,3,center_w8_s0.5_scaleTrue,center,8,,,0.3626531715591583,0.5,True
4,3,center_w8_s1.0_scaleFalse,center,8,,,0.3478174700764613,1.0,False
4,3,center_w8_s1.0_scaleTrue,center,8,,,0.34521107521672645,1.0,True
4,3,rank_w32_l0.200_h0.600,rank,32,0.2,0.6,0.3183200686912473,,
4,3,rank_w32_l0.200_h0.667,rank,32,0.2,0.6666666666666666,0.3173840630068988,,
4,3,rank_w32_l0.200_h0.800,rank,32,0.2,0.8,0.33319312396088846,,
4,3,rank_w32_l0.333_h0.600,rank,32,0.3333333333333333,0.6,0.3322896454797739,,
4,3,rank_w32_l0.333_h0.667,rank,32,0.3333333333333333,0.6666666666666666,0.3313536397954256,,
4,3,rank_w32_l0.333_h0.800,rank,32,0.3333333333333333,0.8,0.3471627007494152,,
4,3,rank_w32_l0.400_h0.600,rank,32,0.4,0.6,0.3323130111845886,,
4,3,rank_w32_l0.400_h0.667,rank,32,0.4,0.6666666666666666,0.3313770055002402,,
4,3,rank_w32_l0.400_h0.800,rank,32,0.4,0.8,0.3471860664542298,,
4,3,center_w32_s0.25_scaleFalse,center,32,,,0.35656409490868296,0.25,False
4,3,center_w32_s0.25_scaleTrue,center,32,,,0.34419791078755346,0.25,True
4,3,center_w32_s0.5_scaleFalse,center,32,,,0.3440502851699479,0.5,False
4,3,center_w32_s0.5_scaleTrue,center,32,,,0.3583521338525294,0.5,True
4,3,center_w32_s1.0_scaleFalse,center,32,,,0.35067760916174057,1.0,False
4,3,center_w32_s1.0_scaleTrue,center,32,,,0.3482845058792168,1.0,True
4,3,rank_w64_l0.200_h0.600,rank,64,0.2,0.6,0.3183200686912473,,
4,3,rank_w64_l0.200_h0.667,rank,64,0.2,0.6666666666666666,0.3173840630068988,,
4,3,rank_w64_l0.200_h0.800,rank,64,0.2,0.8,0.33319312396088846,,
4,3,rank_w64_l0.333_h0.600,rank,64,0.3333333333333333,0.6,0.3322896454797739,,
4,3,rank_w64_l0.333_h0.667,rank,64,0.3333333333333333,0.6666666666666666,0.3313536397954256,,
4,3,rank_w64_l0.333_h0.800,rank,64,0.3333333333333333,0.8,0.3471627007494152,,
4,3,rank_w64_l0.400_h0.600,rank,64,0.4,0.6,0.3323130111845886,,
4,3,rank_w64_l0.400_h0.667,rank,64,0.4,0.6666666666666666,0.3313770055002402,,
4,3,rank_w64_l0.400_h0.800,rank,64,0.4,0.8,0.3471860664542298,,
4,3,center_w64_s0.25_scaleFalse,center,64,,,0.3572082227036375,0.25,False
4,3,center_w64_s0.25_scaleTrue,center,64,,,0.3435556500296858,0.25,True
4,3,center_w64_s0.5_scaleFalse,center,64,,,0.3443714155488818,0.5,False
4,3,center_w64_s0.5_scaleTrue,center,64,,,0.3580310034735955,0.5,True
4,3,center_w64_s1.0_scaleFalse,center,64,,,0.35035834581989356,1.0,False
4,3,center_w64_s1.0_scaleTrue,center,64,,,0.3476422451213491,1.0,True
5,1,rank_w1_l0.200_h0.600,rank,1,0.2,0.6,0.3506463683919942,,
5,1,rank_w1_l0.200_h0.667,rank,1,0.2,0.6666666666666666,0.35129553216229076,,
5,1,rank_w1_l0.200_h0.800,rank,1,0.2,0.8,0.35421040179121677,,
5,1,rank_w1_l0.333_h0.600,rank,1,0.3333333333333333,0.6,0.347968010022481,,
5,1,rank_w1_l0.333_h0.667,rank,1,0.3333333333333333,0.6666666666666666,0.3486171737927776,,
5,1,rank_w1_l0.333_h0.800,rank,1,0.3333333333333333,0.8,0.3515320434217036,,
5,1,rank_w1_l0.400_h0.600,rank,1,0.4,0.6,0.34577999063845555,,
5,1,rank_w1_l0.400_h0.667,rank,1,0.4,0.6666666666666666,0.34642915440875216,,
5,1,rank_w1_l0.400_h0.800,rank,1,0.4,0.8,0.34934402403767806,,
5,1,center_w1_s0.25_scaleFalse,center,1,,,0.33923333727202737,0.25,False
5,1,center_w1_s0.25_scaleTrue,center,1,,,0.33360717153660446,0.25,True
5,1,center_w1_s0.5_scaleFalse,center,1,,,0.3423419838080779,0.5,False
5,1,center_w1_s0.5_scaleTrue,center,1,,,0.34038439965166506,0.5,True
5,1,center_w1_s1.0_scaleFalse,center,1,,,0.35579942963801925,1.0,False
5,1,center_w1_s1.0_scaleTrue,center,1,,,0.3543754141366624,1.0,True
5,1,rank_w8_l0.200_h0.600,rank,8,0.2,0.6,0.35358249761300053,,
5,1,rank_w8_l0.200_h0.667,rank,8,0.2,0.6666666666666666,0.3524800810781015,,
5,1,rank_w8_l0.200_h0.800,rank,8,0.2,0.8,0.34508252079646856,,
5,1,rank_w8_l0.333_h0.600,rank,8,0.3333333333333333,0.6,0.3499400522007132,,
5,1,rank_w8_l0.333_h0.667,rank,8,0.3333333333333333,0.6666666666666666,0.34883763566581416,,
5,1,rank_w8_l0.333_h0.800,rank,8,0.3333333333333333,0.8,0.34144007538418114,,
5,1,rank_w8_l0.400_h0.600,rank,8,0.4,0.6,0.34340379947619726,,
5,1,rank_w8_l0.400_h0.667,rank,8,0.4,0.6666666666666666,0.34230138294129825,,
5,1,rank_w8_l0.400_h0.800,rank,8,0.4,0.8,0.33490382265966534,,
5,1,center_w8_s0.25_scaleFalse,center,8,,,0.3475714059786547,0.25,False
5,1,center_w8_s0.25_scaleTrue,center,8,,,0.32202127763850125,0.25,True
5,1,center_w8_s0.5_scaleFalse,center,8,,,0.3511049531106286,0.5,False
5,1,center_w8_s0.5_scaleTrue,center,8,,,0.3227310314313283,0.5,True
5,1,center_w8_s1.0_scaleFalse,center,8,,,0.35549117863363766,1.0,False
5,1,center_w8_s1.0_scaleTrue,center,8,,,0.3567497599992083,1.0,True
5,1,rank_w32_l0.200_h0.600,rank,32,0.2,0.6,0.3450607064878009,,
5,1,rank_w32_l0.200_h0.667,rank,32,0.2,0.6666666666666666,0.34295270040550213,,
5,1,rank_w32_l0.200_h0.800,rank,32,0.2,0.8,0.34171386580793717,,
5,1,rank_w32_l0.333_h0.600,rank,32,0.3333333333333333,0.6,0.3407631095096853,,
5,1,rank_w32_l0.333_h0.667,rank,32,0.3333333333333333,0.6666666666666666,0.33865510342738653,,
5,1,rank_w32_l0.333_h0.800,rank,32,0.3333333333333333,0.8,0.3374162688298215,,
5,1,rank_w32_l0.400_h0.600,rank,32,0.4,0.6,0.3335481216103723,,
5,1,rank_w32_l0.400_h0.667,rank,32,0.4,0.6666666666666666,0.3314401155280735,,
5,1,rank_w32_l0.400_h0.800,rank,32,0.4,0.8,0.3302012809305085,,
5,1,center_w32_s0.25_scaleFalse,center,32,,,0.3513581196729617,0.25,False
5,1,center_w32_s0.25_scaleTrue,center,32,,,0.32894470291292094,0.25,True
5,1,center_w32_s0.5_scaleFalse,center,32,,,0.3641347631532042,0.5,False
5,1,center_w32_s0.5_scaleTrue,center,32,,,0.331083096366116,0.5,True
5,1,center_w32_s1.0_scaleFalse,center,32,,,0.3599883536498653,1.0,False
5,1,center_w32_s1.0_scaleTrue,center,32,,,0.358794664589961,1.0,True
5,1,rank_w64_l0.200_h0.600,rank,64,0.2,0.6,0.3450607064878009,,
5,1,rank_w64_l0.200_h0.667,rank,64,0.2,0.6666666666666666,0.34295270040550213,,
5,1,rank_w64_l0.200_h0.800,rank,64,0.2,0.8,0.34171386580793717,,
5,1,rank_w64_l0.333_h0.600,rank,64,0.3333333333333333,0.6,0.3407631095096853,,
5,1,rank_w64_l0.333_h0.667,rank,64,0.3333333333333333,0.6666666666666666,0.33865510342738653,,
5,1,rank_w64_l0.333_h0.800,rank,64,0.3333333333333333,0.8,0.3374162688298215,,
5,1,rank_w64_l0.400_h0.600,rank,64,0.4,0.6,0.3335481216103723,,
5,1,rank_w64_l0.400_h0.667,rank,64,0.4,0.6666666666666666,0.3314401155280735,,
5,1,rank_w64_l0.400_h0.800,rank,64,0.4,0.8,0.3302012809305085,,
5,1,center_w64_s0.25_scaleFalse,center,64,,,0.3513581196729617,0.25,False
5,1,center_w64_s0.25_scaleTrue,center,64,,,0.33010400198446266,0.25,True
5,1,center_w64_s0.5_scaleFalse,center,64,,,0.364410017763719,0.5,False
5,1,center_w64_s0.5_scaleTrue,center,64,,,0.33221487415758305,0.5,True
5,1,center_w64_s1.0_scaleFalse,center,64,,,0.3610893720919242,1.0,False
5,1,center_w64_s1.0_scaleTrue,center,64,,,0.3593451738109904,1.0,True
5,2,rank_w1_l0.200_h0.600,rank,1,0.2,0.6,0.3233040872725814,,
5,2,rank_w1_l0.200_h0.667,rank,1,0.2,0.6666666666666666,0.3228453721326338,,
5,2,rank_w1_l0.200_h0.800,rank,1,0.2,0.8,0.3141578611075156,,
5,2,rank_w1_l0.333_h0.600,rank,1,0.3333333333333333,0.6,0.33434837715745575,,
5,2,rank_w1_l0.333_h0.667,rank,1,0.3333333333333333,0.6666666666666666,0.3338896620175082,,
5,2,rank_w1_l0.333_h0.800,rank,1,0.3333333333333333,0.8,0.32520215099238997,,
5,2,rank_w1_l0.400_h0.600,rank,1,0.4,0.6,0.3408361495819332,,
5,2,rank_w1_l0.400_h0.667,rank,1,0.4,0.6666666666666666,0.34037743444198554,,
5,2,rank_w1_l0.400_h0.800,rank,1,0.4,0.8,0.3316899234168674,,
5,2,center_w1_s0.25_scaleFalse,center,1,,,0.32822705168134003,0.25,False
5,2,center_w1_s0.25_scaleTrue,center,1,,,0.3100167282602655,0.25,True
5,2,center_w1_s0.5_scaleFalse,center,1,,,0.32855877276340695,0.5,False
5,2,center_w1_s0.5_scaleTrue,center,1,,,0.3127889488887002,0.5,True
5,2,center_w1_s1.0_scaleFalse,center,1,,,0.3265015930364169,1.0,False
5,2,center_w1_s1.0_scaleTrue,center,1,,,0.32702976079026636,1.0,True
5,2,rank_w8_l0.200_h0.600,rank,8,0.2,0.6,0.309206057627937,,
5,2,rank_w8_l0.200_h0.667,rank,8,0.2,0.6666666666666666,0.30071752010369435,,
5,2,rank_w8_l0.200_h0.800,rank,8,0.2,0.8,0.3024993711160249,,
5,2,rank_w8_l0.333_h0.600,rank,8,0.3333333333333333,0.6,0.32014679859417927,,
5,2,rank_w8_l0.333_h0.667,rank,8,0.3333333333333333,0.6666666666666666,0.31165826106993666,,
5,2,rank_w8_l0.333_h0.800,rank,8,0.3333333333333333,0.8,0.31344011208226713,,
5,2,rank_w8_l0.400_h0.600,rank,8,0.4,0.6,0.32747351439346617,,
5,2,rank_w8_l0.400_h0.667,rank,8,0.4,0.6666666666666666,0.3189849768692235,,
5,2,rank_w8_l0.400_h0.800,rank,8,0.4,0.8,0.32076682788155403,,
5,2,center_w8_s0.25_scaleFalse,center,8,,,0.29900062498041813,0.25,False
5,2,center_w8_s0.25_scaleTrue,center,8,,,0.32514785867469925,0.25,True
5,2,center_w8_s0.5_scaleFalse,center,8,,,0.3026333939392972,0.5,False
5,2,center_w8_s0.5_scaleTrue,center,8,,,0.3248420311202449,0.5,True
5,2,center_w8_s1.0_scaleFalse,center,8,,,0.3046211047954409,1.0,False
5,2,center_w8_s1.0_scaleTrue,center,8,,,0.302789918056741,1.0,True
5,2,rank_w32_l0.200_h0.600,rank,32,0.2,0.6,0.3028113286316844,,
5,2,rank_w32_l0.200_h0.667,rank,32,0.2,0.6666666666666666,0.2963722890348868,,
5,2,rank_w32_l0.200_h0.800,rank,32,0.2,0.8,0.303948190723612,,
5,2,rank_w32_l0.333_h0.600,rank,32,0.3333333333333333,0.6,0.31519387406019805,,
5,2,rank_w32_l0.333_h0.667,rank,32,0.3333333333333333,0.6666666666666666,0.3087548344634005,,
5,2,rank_w32_l0.333_h0.800,rank,32,0.3333333333333333,0.8,0.31633073615212565,,
5,2,rank_w32_l0.400_h0.600,rank,32,0.4,0.6,0.3206293093296729,,
5,2,rank_w32_l0.400_h0.667,rank,32,0.4,0.6666666666666666,0.31419026973287534,,
5,2,rank_w32_l0.400_h0.800,rank,32,0.4,0.8,0.3217661714216005,,
5,2,center_w32_s0.25_scaleFalse,center,32,,,0.2956230629000253,0.25,False
5,2,center_w32_s0.25_scaleTrue,center,32,,,0.3500569379075978,0.25,True
5,2,center_w32_s0.5_scaleFalse,center,32,,,0.2999341089348328,0.5,False
5,2,center_w32_s0.5_scaleTrue,center,32,,,0.347582774612588,0.5,True
5,2,center_w32_s1.0_scaleFalse,center,32,,,0.3046828902763423,1.0,False
5,2,center_w32_s1.0_scaleTrue,center,32,,,0.30104291973752123,1.0,True
5,2,rank_w64_l0.200_h0.600,rank,64,0.2,0.6,0.3028113286316844,,
5,2,rank_w64_l0.200_h0.667,rank,64,0.2,0.6666666666666666,0.2963722890348868,,
5,2,rank_w64_l0.200_h0.800,rank,64,0.2,0.8,0.303948190723612,,
5,2,rank_w64_l0.333_h0.600,rank,64,0.3333333333333333,0.6,0.31519387406019805,,
5,2,rank_w64_l0.333_h0.667,rank,64,0.3333333333333333,0.6666666666666666,0.3087548344634005,,
5,2,rank_w64_l0.333_h0.800,rank,64,0.3333333333333333,0.8,0.31633073615212565,,
5,2,rank_w64_l0.400_h0.600,rank,64,0.4,0.6,0.3206293093296729,,
5,2,rank_w64_l0.400_h0.667,rank,64,0.4,0.6666666666666666,0.31419026973287534,,
5,2,rank_w64_l0.400_h0.800,rank,64,0.4,0.8,0.3217661714216005,,
5,2,center_w64_s0.25_scaleFalse,center,64,,,0.2956230629000253,0.25,False
5,2,center_w64_s0.25_scaleTrue,center,64,,,0.3500569379075978,0.25,True
5,2,center_w64_s0.5_scaleFalse,center,64,,,0.2999341089348328,0.5,False
5,2,center_w64_s0.5_scaleTrue,center,64,,,0.347582774612588,0.5,True
5,2,center_w64_s1.0_scaleFalse,center,64,,,0.3046828902763423,1.0,False
5,2,center_w64_s1.0_scaleTrue,center,64,,,0.30104291973752123,1.0,True
5,3,rank_w1_l0.200_h0.600,rank,1,0.2,0.6,0.2966419402058407,,
5,3,rank_w1_l0.200_h0.667,rank,1,0.2,0.6666666666666666,0.30004927680016763,,
5,3,rank_w1_l0.200_h0.800,rank,1,0.2,0.8,0.3107478456743565,,
5,3,rank_w1_l0.333_h0.600,rank,1,0.3333333333333333,0.6,0.28656232232142603,,
5,3,rank_w1_l0.333_h0.667,rank,1,0.3333333333333333,0.6666666666666666,0.289969658915753,,
5,3,rank_w1_l0.333_h0.800,rank,1,0.3333333333333333,0.8,0.30066822778994184,,
5,3,rank_w1_l0.400_h0.600,rank,1,0.4,0.6,0.2869221117447301,,
5,3,rank_w1_l0.400_h0.667,rank,1,0.4,0.6666666666666666,0.29032944833905705,,
5,3,rank_w1_l0.400_h0.800,rank,1,0.4,0.8,0.3010280172132459,,
5,3,center_w1_s0.25_scaleFalse,center,1,,,0.31134229298262184,0.25,False
5,3,center_w1_s0.25_scaleTrue,center,1,,,0.3235455208498087,0.25,True
5,3,center_w1_s0.5_scaleFalse,center,1,,,0.3121912562999326,0.5,False
5,3,center_w1_s0.5_scaleTrue,center,1,,,0.32432029101347654,0.5,True
5,3,center_w1_s1.0_scaleFalse,center,1,,,0.3221259882407649,1.0,False
5,3,center_w1_s1.0_scaleTrue,center,1,,,0.31644580117547955,1.0,True
5,3,rank_w8_l0.200_h0.600,rank,8,0.2,0.6,0.29618374054615354,,
5,3,rank_w8_l0.200_h0.667,rank,8,0.2,0.6666666666666666,0.29450260574657683,,
5,3,rank_w8_l0.200_h0.800,rank,8,0.2,0.8,0.30171307625407884,,
5,3,rank_w8_l0.333_h0.600,rank,8,0.3333333333333333,0.6,0.28882582204064483,,
5,3,rank_w8_l0.333_h0.667,rank,8,0.3333333333333333,0.6666666666666666,0.2871446872410682,,
5,3,rank_w8_l0.333_h0.800,rank,8,0.3333333333333333,0.8,0.2943551577485702,,
5,3,rank_w8_l0.400_h0.600,rank,8,0.4,0.6,0.2902227200399515,,
5,3,rank_w8_l0.400_h0.667,rank,8,0.4,0.6666666666666666,0.28854158524037476,,
5,3,rank_w8_l0.400_h0.800,rank,8,0.4,0.8,0.2957520557478768,,
5,3,center_w8_s0.25_scaleFalse,center,8,,,0.3054423194021055,0.25,False
5,3,center_w8_s0.25_scaleTrue,center,8,,,0.32129089542880956,0.25,True
5,3,center_w8_s0.5_scaleFalse,center,8,,,0.30152622874445584,0.5,False
5,3,center_w8_s0.5_scaleTrue,center,8,,,0.318921502944985,0.5,True
5,3,center_w8_s1.0_scaleFalse,center,8,,,0.30179634393535537,1.0,False
5,3,center_w8_s1.0_scaleTrue,center,8,,,0.2968018214182827,1.0,True
5,3,rank_w32_l0.200_h0.600,rank,32,0.2,0.6,0.2870332616172871,,
5,3,rank_w32_l0.200_h0.667,rank,32,0.2,0.6666666666666666,0.2898118779637924,,
5,3,rank_w32_l0.200_h0.800,rank,32,0.2,0.8,0.2957315264072315,,
5,3,rank_w32_l0.333_h0.600,rank,32,0.3333333333333333,0.6,0.2907923410110101,,
5,3,rank_w32_l0.333_h0.667,rank,32,0.3333333333333333,0.6666666666666666,0.29357095735751537,,
5,3,rank_w32_l0.333_h0.800,rank,32,0.3333333333333333,0.8,0.2994906058009545,,
5,3,rank_w32_l0.400_h0.600,rank,32,0.4,0.6,0.29095672230652897,,
5,3,rank_w32_l0.400_h0.667,rank,32,0.4,0.6666666666666666,0.29373533865303425,,
5,3,rank_w32_l0.400_h0.800,rank,32,0.4,0.8,0.29965498709647337,,
5,3,center_w32_s0.25_scaleFalse,center,32,,,0.31157859442404856,0.25,False
5,3,center_w32_s0.25_scaleTrue,center,32,,,0.32157383469141093,0.25,True
5,3,center_w32_s0.5_scaleFalse,center,32,,,0.30603794752318486,0.5,False
5,3,center_w32_s0.5_scaleTrue,center,32,,,0.3155930745417361,0.5,True
5,3,center_w32_s1.0_scaleFalse,center,32,,,0.2983324603639146,1.0,False
5,3,center_w32_s1.0_scaleTrue,center,32,,,0.2913622857068242,1.0,True
5,3,rank_w64_l0.200_h0.600,rank,64,0.2,0.6,0.2870332616172871,,
5,3,rank_w64_l0.200_h0.667,rank,64,0.2,0.6666666666666666,0.2898118779637924,,
5,3,rank_w64_l0.200_h0.800,rank,64,0.2,0.8,0.2957315264072315,,
5,3,rank_w64_l0.333_h0.600,rank,64,0.3333333333333333,0.6,0.2904836990357015,,
5,3,rank_w64_l0.333_h0.667,rank,64,0.3333333333333333,0.6666666666666666,0.2932623153822067,,
5,3,rank_w64_l0.333_h0.800,rank,64,0.3333333333333333,0.8,0.2991819638256458,,
5,3,rank_w64_l0.400_h0.600,rank,64,0.4,0.6,0.29095672230652897,,
5,3,rank_w64_l0.400_h0.667,rank,64,0.4,0.6666666666666666,0.29373533865303425,,
5,3,rank_w64_l0.400_h0.800,rank,64,0.4,0.8,0.29965498709647337,,
5,3,center_w64_s0.25_scaleFalse,center,64,,,0.31157859442404856,0.25,False
5,3,center_w64_s0.25_scaleTrue,center,64,,,0.32157383469141093,0.25,True
5,3,center_w64_s0.5_scaleFalse,center,64,,,0.30603794752318486,0.5,False
5,3,center_w64_s0.5_scaleTrue,center,64,,,0.3155930745417361,0.5,True
5,3,center_w64_s1.0_scaleFalse,center,64,,,0.2983324603639146,1.0,False
5,3,center_w64_s1.0_scaleTrue,center,64,,,0.2913622857068242,1.0,True
